Date,High,Low,Mid,Last,Bid,Ask,Volume
2014-05-25,12.0,11.21,11.578,11.6,11.556,11.6,23340.59545932
2014-05-26,11.9,11.355,11.4625,11.5,11.425,11.5,17396.80403937
2014-05-27,11.739,11.0,11.2775,11.285,11.275,11.28,25900.45933082
2014-05-28,11.312,10.87,11.0005,11.001,11.0,11.001,12205.24314678
2014-05-29,11.19,10.75,10.8815,10.873,10.817,10.946,10522.70581119
2014-05-30,11.49,10.55,11.4305,11.48,11.401,11.46,23615.08032182
2014-05-31,11.58,11.01,11.056,11.01,11.01,11.102,11727.85829117
2014-06-01,11.75,11.0,11.203,11.256,11.151,11.255,36247.72075956
2014-06-03,11.75,11.077,11.5525,11.659,11.454,11.651,35200.39518543
2014-06-04,11.7,11.041,11.139,11.065,11.079,11.199,14316.63302362
2014-06-05,11.5,11.04,11.3595,11.341,11.313,11.406,3812.79680119
2014-06-06,11.458,11.112,11.257,11.307,11.207,11.307,2389.95461791
2014-06-07,11.284,11.08,11.2165,11.14,11.158,11.275,2061.53338209
2014-06-08,11.39,11.2,11.3005,11.252,11.251,11.35,3051.1175205
2014-06-09,11.35,11.111,11.265,11.23,11.231,11.299,4299.73557677
2014-06-10,11.389,11.16,11.2565,11.31,11.206,11.307,5483.54789531
2014-06-11,11.343,11.041,11.105,11.051,11.051,11.159,8644.64527177
2014-06-12,11.26,10.2,10.252,10.225,10.225,10.279,19800.03864489
2014-06-13,10.5,10.001,10.3375,10.276,10.296,10.379,14622.10611552
2014-06-14,10.425,9.0,9.63945,9.6799,9.599,9.6799,27452.73151517
2014-06-15,9.9799,9.353,9.8155,9.789,9.772,9.859,9537.91240195
2014-06-16,10.092,9.3002,9.88115,9.8559,9.8053,9.957,16160.94405856
2014-06-17,10.06,9.55,9.64705,9.652,9.6421,9.652,10993.27647649
2014-06-18,9.94,9.53,9.63795,9.53,9.5879,9.688,4266.28580045
2014-06-19,10.3,9.5101,10.18,10.152,10.14,10.22,12284.46381784
2014-06-20,10.276,9.7,9.79765,9.7101,9.772,9.8233,9078.20023974
2014-06-21,9.9399,9.7,9.8911,9.88,9.876,9.9062,2493.10014619
2014-06-22,9.95,9.7885,9.806,9.859,9.78,9.832,785.26273506
2014-06-23,9.8786,9.6101,9.66495,9.7167,9.6252,9.7047,2309.39959914
2014-06-24,9.8856,9.5619,9.69175,9.6641,9.6723,9.7112,7685.52929359
2014-06-25,9.6723,9.201,9.26425,9.2651,9.2634,9.2651,6404.72589343
2014-06-26,9.2682,9.04,9.0705,9.0716,9.07,9.071,4911.20363663
2014-06-27,9.3365,9.0211,9.18075,9.1536,9.1536,9.2079,6137.89413503
2014-06-28,9.34,9.0876,9.1745,9.15,9.1613,9.1877,1666.6405846
2014-06-29,9.2009,9.0,9.00525,9.0,9.0,9.0105,5064.04745225
2014-06-30,9.1759,8.75,8.884,8.9698,8.8501,8.9179,16041.70252128
2014-07-01,9.1,8.55,8.592,8.566,8.565,8.619,15370.81690814
2014-07-02,8.62,7.4,8.2325,8.2967,8.1991,8.2659,72176.95261231
2014-07-03,8.2679,7.81,8.0406,8.03,8.03,8.0512,15858.97641638
2014-07-04,8.0523,7.282,7.34025,7.311,7.311,7.3695,24663.02949483
2014-07-05,7.604,6.737,7.37735,7.301,7.3568,7.3979,48962.20682274
2014-07-06,7.3979,6.8,7.0805,7.107,7.053,7.108,32771.50098556
2014-07-07,7.7,7.0,7.5565,7.5338,7.534,7.579,59441.51286905
2014-07-08,7.9,7.5338,7.67705,7.656,7.6561,7.698,36297.26341029
2014-07-09,8.13,7.656,7.84,7.821,7.821,7.859,26131.66768842
2014-07-10,7.9148,7.618,7.815,7.801,7.791,7.839,14944.11382189
2014-07-11,8.0997,7.721,7.86715,7.845,7.8453,7.889,18845.53313395
2014-07-12,9.6,7.8444,8.688,8.695,8.681,8.695,106232.18818019
2014-07-13,9.2487,8.5485,8.9855,8.988,8.983,8.988,42981.00479325
2014-07-14,9.04,8.5555,8.7305,8.71,8.711,8.75,31685.71418116
2014-07-15,8.81,8.6344,8.714,8.734,8.685,8.743,12205.97202233
2014-07-16,8.76,8.302,8.395,8.39,8.39,8.4,24201.76793136
2014-07-17,8.723,8.3181,8.643,8.64,8.636,8.65,14163.21635478
2014-07-18,8.9888,8.674,8.79395,8.761,8.761,8.8269,10138.63228302
2014-07-19,8.9888,8.674,8.791,8.759,8.761,8.821,8528.24508062
2014-07-20,8.828,8.501,8.5545,8.559,8.549,8.56,7345.68448524
2014-07-21,8.658,8.45,8.56895,8.5302,8.54,8.5979,14041.79922934
2014-07-22,8.66,8.5302,8.6255,8.6,8.591,8.66,3097.976107
2014-07-23,8.6542,8.443,8.4659,8.4448,8.4438,8.488,13310.02979929
2014-07-24,8.5,8.0,8.02095,8.001,8.001,8.0409,80180.44779771
2014-07-25,8.091,7.533,7.608,7.577,7.577,7.639,42640.38265456
2014-07-26,7.7229,7.5013,7.63305,7.627,7.6201,7.646,9901.03306023
2014-07-27,7.8689,7.607,7.80415,7.7906,7.7723,7.836,8521.58525604
2014-07-28,7.9394,7.4115,7.5504,7.58,7.533,7.5678,26543.08104981
2014-07-29,7.7982,7.512,7.663,7.651,7.651,7.675,9585.25028119
2014-07-30,7.68,7.261,7.27,7.261,7.261,7.279,13322.00581277
2014-07-31,7.6787,7.03,7.54875,7.5312,7.5325,7.565,47769.57585785
2014-08-02,7.787,7.5,7.7423,7.725,7.7256,7.759,12352.88191021
2014-08-05,7.4658,7.218,7.239,7.218,7.218,7.26,4859.49889844
2014-08-07,7.2743,6.826,7.175,7.17,7.17,7.18,32345.58880753
2014-08-08,7.3199,7.0,7.015,7.001,7.001,7.029,17245.5261965
2014-08-09,7.08,6.9,6.9371,6.947,6.9262,6.948,13120.89495308
2014-08-10,7.0,6.89,6.9397,6.9352,6.9294,6.95,7984.15709449
2014-08-11,6.957,5.883,6.021,6.039,6.012,6.03,85369.11265196
2014-08-12,6.09,5.439,5.6215,5.638,5.61,5.633,103980.68101742
2014-08-13,5.748,4.75,4.92,4.902,4.902,4.938,138058.70368837
2014-08-14,5.229,4.75,5.0375,5.055,5.02,5.055,76370.15820618
2014-08-15,5.197,4.95,5.01305,5.022,5.0066,5.0195,26848.77986095
2014-08-16,5.106,4.93,4.9904,5.0001,4.98,5.0008,23747.93468347
2014-08-17,5.081,4.26,4.417,4.42,4.415,4.419,56598.28999191
2014-08-18,4.4868,3.6025,3.7205,3.735,3.712,3.729,192227.003045
2014-08-19,4.76,3.715,4.54545,4.537,4.533,4.5579,180019.4925176
2014-08-20,5.669,4.432,5.48,5.498,5.462,5.498,190467.14057646
2014-08-21,6.186,5.318,5.7555,5.76,5.751,5.76,179574.3364777
2014-08-22,5.8795,5.04,5.2705,5.271,5.27,5.271,131343.33948716
2014-08-23,5.394,4.69,4.79365,4.8,4.7873,4.8,107924.00896171
2014-08-24,5.75,4.768,5.5515,5.502,5.514,5.589,240052.77991612
2014-08-25,5.62,5.052,5.2364,5.222,5.2228,5.25,76600.22254016
2014-08-26,5.7,5.1047,5.4575,5.464,5.451,5.464,142396.83053847
2014-08-27,5.85,5.3211,5.43415,5.4477,5.432,5.4363,173863.5176105
2014-08-28,5.469,5.054,5.2134,5.2113,5.2113,5.2155,53064.21262332
2014-08-29,5.4423,5.0335,5.3605,5.36,5.355,5.366,51423.44049325
2014-08-30,5.44,5.121,5.163,5.162,5.162,5.164,30981.85272105
2014-08-31,5.25,4.75,4.86505,4.88,4.8601,4.87,120567.48761055
2014-09-01,5.0994,4.777,4.91005,4.899,4.9011,4.919,47697.92779714
2014-09-02,4.91,4.6,4.82105,4.83,4.8121,4.83,126354.90834893
2014-09-03,4.925,4.7789,4.8995,4.895,4.895,4.904,40836.77461438
2014-09-04,5.31,4.8582,5.276,5.272,5.272,5.28,84033.03035104
2014-09-05,5.364,4.9103,4.9789,4.98,4.9778,4.98,44174.731154
2014-09-06,5.083,4.926,4.999,5.0039,4.9941,5.0039,19758.04338835
2014-09-07,5.29,4.9776,5.17245,5.17,5.17,5.1749,33700.77123705
2014-09-08,5.21,4.9103,5.02705,5.026,5.0261,5.028,53505.77773363
2014-09-10,5.1666,4.93,5.14995,5.2,5.146,5.1539,31056.62662961
2014-09-11,5.52,5.25,5.3455,5.36,5.331,5.36,59635.54989938
2014-09-12,5.47,5.2701,5.3618,5.3637,5.36,5.3636,21461.96602229
2014-09-13,5.5001,5.3477,5.45895,5.454,5.453,5.4649,19854.74817222
2014-09-14,5.5,5.36,5.4416,5.4313,5.4313,5.4519,11988.50107252
2014-09-15,5.4499,5.1501,5.21825,5.2306,5.2072,5.2293,58762.73885992
2014-09-16,5.21,5.0606,5.0902,5.0998,5.0806,5.0998,30271.17710514
2014-09-17,5.2047,5.0,5.0235,5.001,5.001,5.046,45179.63783069
2014-09-18,5.13,4.6,4.74995,4.75,4.7499,4.75,74624.79646226
2014-09-19,4.8,4.201,4.38675,4.3776,4.3802,4.3933,106215.7727918
2014-09-20,4.7,4.002,4.315,4.31,4.31,4.32,73509.96596726
2014-09-21,4.41,4.1452,4.2014,4.1935,4.193,4.2098,48729.62502167
2014-09-22,4.5769,4.193,4.3045,4.3,4.3,4.309,27248.64451999
2014-09-23,4.9999,4.235,4.7755,4.78,4.771,4.78,61671.67273832
2014-09-24,4.8899,4.6146,4.66985,4.6698,4.6698,4.6699,29681.3731716
2014-09-25,4.7,4.4528,4.5347,4.5399,4.5301,4.5393,56192.50328676
2014-09-26,4.63,4.4,4.4645,4.4669,4.462,4.467,23363.42171368
2014-09-27,4.535,4.3732,4.42415,4.424,4.424,4.4243,12911.49079149
2014-09-29,4.479,4.13,4.23005,4.23,4.23,4.2301,39164.47477986
2014-09-30,4.63,4.1811,4.48245,4.48,4.475,4.4899,41398.99032571
2014-10-01,4.5764,4.39,4.4417,4.4426,4.436,4.4474,9720.6494375
2014-10-02,4.4989,4.283,4.28685,4.2943,4.2858,4.2879,18195.14397989
2014-10-03,4.3599,4.211,4.22545,4.2339,4.217,4.2339,33954.16701802
2014-10-04,4.38,3.88,3.93615,3.9273,3.9284,3.9439,75642.77180884
2014-10-05,4.0781,3.25,3.6125,3.625,3.6,3.625,120508.76975239
2014-10-06,3.9899,3.5601,3.82715,3.8239,3.8244,3.8299,38934.78114708
2014-10-07,3.9098,3.66,3.77295,3.76,3.7665,3.7794,37918.5874205
2014-10-08,3.987,3.75,3.9381,3.94,3.9362,3.94,20804.98021083
2014-10-09,4.08,3.77,3.8535,3.8341,3.8388,3.8682,40242.67925634
2014-10-10,3.9,3.71,3.775,3.77,3.77,3.78,12154.73922611
2014-10-11,3.8499,3.6402,3.75485,3.73,3.7528,3.7569,11541.18004393
2014-10-12,3.9947,3.6856,3.8775,3.88,3.875,3.88,12262.62035171
2014-10-13,3.9947,3.7731,3.9297,3.93,3.9294,3.93,21801.86125133
2014-10-14,4.38,3.8625,4.17445,4.1602,4.1602,4.1887,55473.02782104
2014-10-15,4.1098,3.9551,4.0368,4.029,4.0346,4.039,14241.09807362
2014-10-16,4.1477,3.902,3.96855,3.9699,3.9674,3.9697,17409.53991498
2014-10-18,4.119,3.9459,4.071,4.07,4.062,4.08,9085.49439866
2014-10-19,4.0843,3.98,3.9929,4.0,3.98,4.0058,1487.89833975
2014-10-20,4.0175,3.874,3.93385,3.9164,3.9327,3.935,8778.76404776
2014-10-21,3.9956,3.88,3.9401,3.95,3.93,3.9502,9480.63736631
2014-10-22,3.9849,3.81,3.8405,3.85,3.831,3.85,12560.4685872
2014-10-23,3.85,3.6779,3.73145,3.7107,3.7224,3.7405,13227.09520882
2014-10-24,3.776,3.69,3.72515,3.7224,3.7224,3.7279,6142.48547043
2014-10-25,3.7689,3.5501,3.6787,3.6762,3.6762,3.6812,9206.49130771
2014-10-26,3.781,3.609,3.72,3.6708,3.715,3.725,7299.24422572
2014-10-27,3.9258,3.6719,3.81325,3.8,3.8015,3.825,13431.81558186
2014-10-28,3.89,3.78,3.8436,3.8421,3.8372,3.85,9898.1722385
2014-10-29,3.8699,3.6934,3.70985,3.7003,3.7,3.7197,10078.41120286
2014-10-30,3.8499,3.698,3.7981,3.81,3.7962,3.8,10267.06022947
2014-10-31,3.84,3.7098,3.773,3.7691,3.763,3.783,7585.62193435
2014-11-01,3.8009,3.511,3.55665,3.5528,3.5533,3.56,12745.05605637
2014-11-02,3.64,3.5001,3.58045,3.58,3.58,3.5809,4448.59166802
2014-11-03,3.66,3.53,3.5915,3.591,3.591,3.592,11764.94260749
2014-11-04,3.6403,3.52,3.60005,3.5901,3.5901,3.61,8044.07537613
2014-11-05,3.697,3.5901,3.6555,3.646,3.646,3.665,8130.84347955
2014-11-06,3.76,3.6036,3.6705,3.67,3.666,3.675,16009.03351308
2014-11-07,3.713,3.5451,3.575,3.57,3.569,3.581,16267.91968304
2014-11-08,3.6189,3.54,3.56375,3.564,3.5555,3.572,5683.85445832
2014-11-09,3.6747,3.54,3.6397,3.6345,3.6345,3.6449,8899.18409105
2014-11-10,3.7478,3.5861,3.687,3.693,3.681,3.693,26016.04053593
2014-11-11,3.715,3.6007,3.6694,3.678,3.66,3.6788,7167.01317153
2014-11-12,4.2,3.661,3.98325,3.9424,3.968,3.9985,84084.152021
2014-11-13,4.3778,3.92,4.1118,4.1236,4.1,4.1236,82172.93109879
2014-11-14,4.1329,3.8253,3.985,3.972,3.972,3.998,60229.60129545
2014-11-15,4.0805,3.7844,3.87575,3.86,3.8757,3.8758,21637.80933354
2014-11-16,3.955,3.8262,3.90305,3.8771,3.8892,3.9169,12642.73131794
2014-11-17,4.0399,3.7801,3.88515,3.8989,3.8714,3.8989,32827.33357947
2014-11-18,3.9,3.72,3.746,3.766,3.731,3.761,20322.30132867
2014-11-19,3.8119,3.714,3.756,3.755,3.755,3.757,5803.54213175
2014-11-20,3.782,3.459,3.59415,3.605,3.5764,3.6119,38219.7249069
2014-11-22,3.622,3.4455,3.51495,3.5053,3.5055,3.5244,5005.01091253
2014-11-23,3.6481,3.5036,3.62225,3.645,3.6041,3.6404,3821.5725692
2014-11-24,3.7,3.56,3.62895,3.6377,3.6204,3.6375,17022.38409507
2014-11-25,3.7099,3.571,3.58365,3.587,3.5723,3.595,17464.80394743
2014-11-26,3.6229,3.529,3.5495,3.55,3.549,3.55,7779.84967888
2014-11-27,3.6027,3.5255,3.55735,3.5588,3.5557,3.559,6607.85474135
2014-11-28,3.6519,3.479,3.6202,3.648,3.6094,3.631,23919.74919508
2014-11-29,3.649,3.5661,3.576,3.582,3.568,3.584,3154.03635059
2014-11-30,3.6364,3.565,3.58545,3.6,3.5742,3.5967,5539.32285426
2014-12-01,3.65,3.5763,3.598,3.6,3.591,3.605,6272.10665977
2014-12-02,3.73,3.5752,3.67,3.66,3.66,3.68,20645.27805416
2014-12-03,3.716,3.599,3.61705,3.6249,3.6142,3.6199,7198.42638839
2014-12-04,3.7049,3.542,3.5656,3.556,3.555,3.5762,17161.26199881
2014-12-05,3.8223,3.54,3.65005,3.6784,3.6315,3.6686,14518.89597254
2014-12-06,3.6682,3.5911,3.627,3.634,3.62,3.634,2656.4194169
2014-12-07,3.8,3.62,3.71735,3.722,3.7127,3.722,18713.29148474
2014-12-08,3.785,3.6118,3.67525,3.6749,3.661,3.6895,24591.14120948
2014-12-09,3.6759,3.451,3.5066,3.5053,3.5023,3.5109,37509.74767667
2014-12-10,3.5298,3.4721,3.48555,3.498,3.4731,3.498,2014.61267545
2014-12-11,3.5663,3.4067,3.4422,3.4454,3.439,3.4454,12583.3251204
2014-12-12,3.492,3.4143,3.4848,3.4924,3.471,3.4986,2398.32803539
2014-12-13,3.4924,3.415,3.4565,3.468,3.445,3.468,2326.46232182
2014-12-14,3.523,3.4441,3.4935,3.5,3.48,3.507,3173.89235085
2014-12-15,3.525,3.4351,3.46955,3.4777,3.462,3.4771,5914.64582688
2014-12-16,3.4844,2.9196,3.0385,3.042,3.027,3.05,90865.12595661
2014-12-17,3.1,2.9,2.9655,2.951,2.954,2.977,19363.10847241
2014-12-18,3.0,2.6802,2.81545,2.821,2.8099,2.821,29670.14607325
2014-12-19,2.895,2.73,2.8815,2.8879,2.875,2.888,10744.67821226
2014-12-20,2.957,2.8501,2.91705,2.919,2.9151,2.919,11327.81062955
2014-12-21,2.93,2.7701,2.8679,2.8758,2.861,2.8748,7533.75747759
2014-12-22,2.938,2.82,2.8918,2.895,2.8886,2.895,11394.37862225
2014-12-23,2.9468,2.8721,2.88105,2.8889,2.8751,2.887,9819.34632367
2014-12-24,2.887,2.6881,2.72465,2.715,2.715,2.7343,14701.16228654
2014-12-25,2.7698,2.659,2.7046,2.701,2.6917,2.7175,7568.93316736
2014-12-26,2.82,2.67,2.7975,2.798,2.797,2.798,15189.73324537
2014-12-27,2.803,2.6769,2.7115,2.6997,2.7041,2.7189,9290.84347918
2014-12-28,2.792,2.689,2.72375,2.7163,2.7165,2.731,4494.38521306
2014-12-29,2.754,2.689,2.69745,2.702,2.691,2.7039,2338.69214135
2014-12-30,2.754,2.6711,2.7104,2.718,2.7028,2.718,4829.60076235
2014-12-31,2.745,2.6763,2.74005,2.7409,2.7382,2.7419,3057.67559781
2015-01-01,2.7708,2.7151,2.7199,2.7151,2.7151,2.7247,1993.91018446
2015-01-02,2.7289,2.66,2.6683,2.6726,2.664,2.6726,3495.62459894
2015-01-03,2.6726,2.2,2.194,2.19,2.19,2.198,192306.64007231
2015-01-04,2.2368,1.911,1.93005,1.924,1.9243,1.9358,120810.92283117
2015-01-05,2.34,1.924,2.11145,2.105,2.1002,2.1227,76043.41741935
2015-01-06,2.1843,2.0702,2.13445,2.127,2.125,2.1439,17367.21207175
2015-01-08,2.1647,2.0,1.9975,1.998,1.997,1.998,37014.5536569
2015-01-09,2.05,1.9291,2.01065,2.0047,2.002,2.0193,22723.36968405
2015-01-10,2.0303,1.6229,1.67155,1.6661,1.6651,1.678,150841.15603482
2015-01-11,1.8924,1.6636,1.753,1.747,1.747,1.759,90296.29496942
2015-01-12,1.835,1.6856,1.72685,1.73,1.7237,1.73,34319.46933297
2015-01-13,1.742,1.5108,1.57805,1.571,1.5711,1.585,107972.75222123
2015-01-14,1.648,1.1,1.166,1.1699,1.1621,1.1699,306623.09948383
2015-01-15,1.6,1.1361,1.2921,1.294,1.2872,1.297,149108.01040723
2015-01-16,1.56,1.273,1.4058,1.421,1.4006,1.411,69272.79846846
2015-01-17,1.4598,1.25,1.31755,1.3157,1.3157,1.3194,63327.92134185
2015-01-18,1.4277,1.24,1.3496,1.352,1.3446,1.3546,38836.10779398
2015-01-19,1.3926,1.32,1.36055,1.355,1.3561,1.365,16685.39874457
2015-01-20,1.3912,1.2752,1.33515,1.334,1.3333,1.337,24352.08522706
2015-01-21,1.4196,1.3285,1.38285,1.384,1.3777,1.388,17840.93484518
2015-01-22,1.49,1.3679,1.4187,1.4144,1.4145,1.4229,39384.87302872
2015-01-23,1.4775,1.39,1.46005,1.46,1.46,1.4601,20805.90111956
2015-01-24,1.93,1.437,1.8945,1.901,1.888,1.901,178662.08703729
2015-01-25,2.4,1.85,2.2364,2.245,2.2311,2.2417,621182.97087949
2015-01-26,2.4395,1.98,2.11575,2.1144,2.1143,2.1172,375877.30418436
2015-01-27,2.1786,1.861,2.0887,2.0874,2.0874,2.09,134669.88463262
2015-01-28,2.168,1.812,1.9072,1.889,1.8965,1.9179,77553.52859799
2015-01-29,1.9749,1.8412,1.92045,1.9271,1.92,1.9209,49474.90112595
2015-01-30,1.999,1.8678,1.9099,1.913,1.905,1.9148,42632.58165935
2015-01-31,1.9824,1.844,1.916,1.9123,1.9123,1.9197,30626.03482678
2015-02-01,1.9188,1.6717,1.8432,1.8344,1.8344,1.852,96757.28049235
2015-02-02,1.86,1.762,1.8593,1.8648,1.8538,1.8648,23030.36145177
2015-02-03,2.0293,1.8198,1.8624,1.858,1.8571,1.8677,75077.24310395
2015-02-04,1.866,1.758,1.8077,1.8031,1.8031,1.8123,37415.0827456
2015-02-05,1.816,1.6914,1.7246,1.7279,1.7196,1.7296,33754.75662445
2015-02-06,1.8113,1.72,1.7908,1.798,1.7846,1.797,21674.35481734
2015-02-07,1.8471,1.75,1.82415,1.8215,1.8204,1.8279,29048.46246923
2015-02-08,1.847,1.7744,1.7837,1.789,1.7784,1.789,9869.14484307
2015-02-09,1.8,1.6962,1.74205,1.7384,1.7384,1.7457,39376.34742048
2015-02-10,1.8098,1.672,1.78055,1.773,1.7751,1.786,61299.91138252
2015-02-11,1.81,1.6991,1.7285,1.73,1.727,1.73,29942.96469851
2015-02-12,1.7768,1.71,1.76125,1.755,1.7565,1.766,20730.40314834
2015-02-13,1.8889,1.755,1.829,1.822,1.823,1.835,44202.22886455
2015-02-14,1.98,1.82,1.9788,1.971,1.97,1.9876,41325.94800398
2015-02-15,2.0443,1.7893,1.8286,1.8202,1.8212,1.836,107507.01758723
2015-02-16,1.85,1.7876,1.80955,1.814,1.8031,1.816,17190.15617306
2015-02-17,1.8739,1.787,1.84855,1.853,1.8441,1.853,24111.81165122
2015-02-18,1.8879,1.7931,1.8199,1.82,1.8148,1.825,36268.09810499
2015-02-19,1.8587,1.8053,1.84605,1.84,1.8421,1.85,8306.17102695
2015-02-20,1.864,1.83,1.8444,1.846,1.84,1.8488,8713.38172735
2015-02-21,1.8629,1.835,1.8552,1.851,1.851,1.8594,3079.35617894
2015-02-22,1.868,1.777,1.79005,1.794,1.7861,1.794,30718.17400669
2015-02-23,1.839,1.7867,1.8277,1.832,1.8223,1.8331,7953.53204932
2015-02-24,1.832,1.797,1.82155,1.822,1.8171,1.826,4487.37911433
2015-02-25,1.8329,1.788,1.81145,1.814,1.81,1.8129,5107.73975732
2015-02-26,1.8263,1.8,1.799,1.8,1.798,1.8,3669.73199786
2015-02-27,1.8879,1.799,1.87145,1.8756,1.867,1.8759,37814.51410978
2015-02-28,1.867,1.832,1.8505,1.851,1.85,1.851,8645.3615575
2015-03-01,1.9295,1.811,1.907,1.912,1.903,1.911,68594.79696708
2015-03-02,1.9579,1.8869,1.94565,1.945,1.9414,1.9499,42014.25898693
2015-03-03,2.008,1.905,1.977,1.974,1.974,1.98,36129.62781748
2015-03-04,1.985,1.91,1.9315,1.933,1.93,1.933,45778.22149874
2015-03-05,1.9599,1.883,1.93215,1.93,1.9283,1.936,42425.10620225
2015-03-06,1.9449,1.88,1.90545,1.903,1.903,1.9079,31021.21212743
2015-03-07,1.952,1.89,1.91785,1.9131,1.9136,1.9221,11633.22459247
2015-03-08,1.924,1.8704,1.88755,1.886,1.8836,1.8915,36240.82903048
2015-03-09,1.97,1.884,1.9514,1.9529,1.948,1.9548,36526.31455816
2015-03-10,2.1386,1.9471,2.017,2.02,2.013,2.021,114531.79172976
2015-03-11,2.0329,1.998,2.02105,2.027,2.0151,2.027,10665.06098161
2015-03-12,2.076,1.9833,2.0528,2.0556,2.05,2.0556,25449.88533825
2015-03-13,2.06,2.0,2.0049,2.001,2.001,2.0088,21349.29328834
2015-03-14,2.0268,1.974,1.994,1.99,1.99,1.998,20964.17567781
2015-03-15,2.0308,1.981,2.0246,2.03,2.0192,2.03,5010.58971058
2015-03-16,2.066,2.0131,2.02455,2.027,2.0221,2.027,21526.10927505
2015-03-17,2.0409,1.9691,1.98055,1.984,1.9771,1.984,33962.74826046
2015-03-18,1.99,1.717,1.75025,1.7561,1.7459,1.7546,85139.43254011
2015-03-19,1.818,1.6002,1.7844,1.782,1.779,1.7898,45084.40607065
2015-03-20,1.8,1.755,1.7841,1.7852,1.783,1.7852,4543.56039923
2015-03-21,1.7943,1.7242,1.7418,1.7356,1.7361,1.7475,6998.22152405
2015-03-22,1.814,1.7356,1.80495,1.8,1.8,1.8099,8778.66267636
2015-03-23,1.82,1.75,1.78075,1.7703,1.7705,1.791,13022.75017245
2015-03-24,1.8139,1.6301,1.68225,1.6729,1.6813,1.6832,20832.39639206
2015-03-25,1.8163,1.61,1.6859,1.6962,1.6758,1.696,25140.5419301
2015-03-26,1.7343,1.6731,1.70195,1.7025,1.7,1.7039,8064.12228256
2015-03-27,1.71,1.676,1.686,1.69,1.682,1.69,9855.61696899
2015-03-28,1.7256,1.6783,1.7081,1.718,1.6985,1.7177,2351.85152404
2015-03-29,1.72,1.634,1.65805,1.651,1.6561,1.66,12853.32229079
2015-03-30,1.6919,1.6136,1.6889,1.688,1.688,1.6898,7994.02293239
2015-03-31,1.6898,1.628,1.65645,1.66,1.651,1.6619,4584.43214839
2015-04-01,1.6782,1.625,1.68005,1.68,1.68,1.6801,3693.88847663
2015-04-02,1.719,1.6471,1.6885,1.6832,1.682,1.695,19841.84761401
