Date,High,Low,Mid,Last,Bid,Ask,Volume
2021-04-21,0.33046,0.2938,0.309255,0.30876,0.30878,0.30973,10841160.93121167
2021-04-22,0.31019,0.2542,0.263865,0.26612,0.26339,0.26434,39148061.68079271
2021-04-23,0.26808,0.17949,0.243185,0.24357,0.24295,0.24342,71696831.83517075
2021-04-24,0.29,0.2289,0.27064,0.2716,0.27035,0.27093,36720388.2750171
2021-04-25,0.2894,0.22532,0.25075,0.25088,0.25035,0.25115,15298390.58727593
