Date,High,Low,Mid,Last,Bid,Ask,Volume
2017-07-01,17.318,15.51,15.9215,15.942,15.901,15.942,144644.30598357
2017-07-02,17.148,15.653,16.8555,16.9,16.81,16.901,129821.28024722
2017-07-03,17.7,16.503,17.2325,17.2,17.2,17.265,130335.96146386
2017-07-04,18.098,17.002,17.2055,17.191,17.153,17.258,134752.88616156
2017-07-05,17.497,16.668,17.342,17.338,17.338,17.346,105275.24562322
2017-07-06,17.624,16.75,17.377,17.398,17.337,17.417,103960.51319608
2017-07-07,17.67,15.79,15.814,15.849,15.79,15.838,143251.51551708
2017-07-08,16.318,14.79,16.0835,15.998,15.999,16.168,197376.79767161
2017-07-09,16.79,15.51,15.665,15.7,15.633,15.697,118946.10167107
2017-07-10,16.71,14.255,14.37,14.413,14.327,14.413,305735.89950665
2017-07-11,15.198,12.336,13.841,13.902,13.802,13.88,518956.00829062
2017-07-12,19.25,13.119,18.85,18.836,18.837,18.863,969722.66920437
2017-07-13,19.5,16.22,17.593,17.639,17.563,17.623,484741.1459482
2017-07-14,17.912,15.777,16.691,16.725,16.656,16.726,390413.44633506
2017-07-15,16.998,14.602,15.1195,15.081,15.09,15.149,427593.48322842
2017-07-16,15.491,12.711,14.241,14.317,14.163,14.319,602482.54935933
2017-07-17,15.55,13.632,15.1715,15.171,15.171,15.172,363275.79134868
2017-07-18,16.288,14.502,15.6665,15.644,15.55,15.783,423051.50923335
2017-07-19,16.086,14.225,14.3445,14.366,14.323,14.366,207429.38837456
2017-07-20,16.248,14.01,16.0375,16.094,15.98,16.095,366522.51677686
2017-07-21,17.607,15.445,16.106,16.111,16.102,16.11,357313.60889605
2017-07-22,16.98,15.91,16.802,16.818,16.8,16.804,107597.67529891
2017-07-23,16.882,15.6,16.0065,16.0,16.004,16.009,129027.03658333
2017-07-24,16.351,15.75,16.003,15.98,15.973,16.033,70743.89014878
2017-07-25,16.133,14.15,14.475,14.504,14.415,14.535,183011.66589997
2017-07-26,14.85,14.0,14.5715,14.57,14.571,14.572,112033.98473733
2017-07-27,14.843,14.279,14.5795,14.579,14.579,14.58,116150.31099574
2017-07-28,14.725,13.7,13.917,13.904,13.911,13.923,135699.72045613
2017-07-29,14.16,13.15,14.1235,14.104,14.113,14.134,109422.75055951
2017-07-30,14.471,13.457,13.751,13.75,13.75,13.752,674707.66069624
2017-07-31,13.987,13.301,13.7455,13.726,13.721,13.77,403346.91750433
2017-08-01,14.798,13.376,14.428,14.47,14.403,14.453,335538.31251373
2017-08-02,15.282,14.201,14.4345,14.466,14.406,14.463,161622.17500825
2017-08-03,15.451,14.339,15.201,15.243,15.159,15.243,157688.26770776
2017-08-04,15.319,14.753,14.765,14.767,14.763,14.767,153656.38598176
2017-08-05,15.92,14.51,15.4425,15.45,15.405,15.48,465470.76678152
2017-08-06,16.178,15.228,15.5825,15.57,15.568,15.597,110106.12079018
2017-08-07,15.649,14.9,15.1645,15.18,15.156,15.173,180638.1511996
2017-08-08,16.0,15.106,15.9705,15.999,15.942,15.999,206659.62440622
2017-08-09,16.275,15.08,15.1785,15.231,15.126,15.231,176132.09139251
2017-08-10,15.677,15.049,15.2865,15.234,15.257,15.316,117995.71094822
2017-08-11,15.579,14.822,15.199,15.199,15.198,15.2,116803.94534775
2017-08-12,15.32,14.37,14.5895,14.595,14.585,14.594,134948.3538488
2017-08-13,14.7,13.74,14.1495,14.153,14.149,14.15,186807.34470574
2017-08-14,14.542,13.7,13.9725,13.979,13.97,13.975,164172.97404071
2017-08-15,14.114,13.014,13.398,13.405,13.394,13.402,158528.3199023
2017-08-16,14.4,13.15,13.9455,13.908,13.939,13.952,191164.47818421
2017-08-17,14.252,13.502,13.8475,13.846,13.847,13.848,106816.80168195
2017-08-18,14.494,11.692,13.427,13.416,13.421,13.433,223420.99822302
2017-08-19,13.994,13.03,13.5605,13.544,13.545,13.576,132096.04916482
2017-08-20,14.171,13.268,14.009,14.026,13.997,14.021,135153.08705088
2017-08-21,14.947,13.7,14.327,14.349,14.312,14.342,322939.5930948
2017-08-22,15.2,13.349,14.2185,14.211,14.212,14.225,318825.15783247
2017-08-23,16.7,14.15,15.419,15.413,15.413,15.425,796141.55721717
2017-08-24,16.0,15.1,15.225,15.236,15.216,15.234,237654.35640803
2017-08-25,15.67,15.0,15.1685,15.168,15.168,15.169,175921.5145532
2017-08-26,15.341,14.797,15.2135,15.244,15.2,15.227,110877.13475813
2017-08-27,16.356,15.14,16.0775,16.092,16.058,16.097,320893.22356301
2017-08-28,16.46,15.5,15.7025,15.686,15.686,15.719,230110.84899709
2017-08-29,16.12,15.366,15.893,15.89,15.868,15.918,178904.34754583
2017-08-30,16.1,15.714,15.811,15.75,15.756,15.866,149997.12343216
2017-08-31,16.711,15.75,16.703,16.7,16.702,16.704,270479.88003268
2017-09-01,22.9,16.1,21.888,21.917,21.859,21.917,1671761.1781263
2017-09-02,24.45,18.0,18.8485,18.895,18.802,18.895,1466600.153187
2017-09-03,20.85,18.249,19.311,19.292,19.293,19.329,504082.13154338
2017-09-04,19.438,15.721,16.83,16.798,16.798,16.862,805944.10556489
2017-09-05,17.34,15.25,17.096,17.11,17.082,17.11,567146.7441443
2017-09-06,19.185,16.804,19.159,19.185,19.142,19.176,627915.67920161
2017-09-07,19.489,17.876,18.547,18.542,18.54,18.554,362654.61915768
2017-09-08,18.727,15.896,16.7425,16.75,16.717,16.768,447908.00381998
2017-09-09,16.889,15.0,16.2375,16.224,16.228,16.247,314430.86220275
2017-09-10,16.336,14.25,15.534,15.552,15.504,15.564,423417.27062803
2017-09-11,15.998,14.8,15.254,15.216,15.216,15.292,255392.36107643
2017-09-12,16.24,14.841,15.1935,15.19,15.19,15.197,274418.70790154
2017-09-13,15.19,13.5,14.3675,14.404,14.331,14.404,397439.33528901
2017-09-14,14.498,10.7,10.7165,10.7,10.7,10.733,863199.00784481
2017-09-15,12.25,8.2997,11.6855,11.725,11.65,11.721,2163133.2970142
2017-09-16,12.3,10.77,11.1885,11.177,11.181,11.196,377077.09021945
2017-09-17,11.402,10.25,11.135,11.116,11.116,11.154,190629.22335607
2017-09-18,12.189,11.0,12.0505,12.028,12.029,12.072,550828.20659547
2017-09-19,12.269,11.212,11.523,11.52,11.52,11.526,449131.35901104
2017-09-20,11.806,11.15,11.422,11.4,11.407,11.437,311621.1601462
2017-09-21,11.456,10.04,10.0905,10.09,10.09,10.091,493198.73798366
2017-09-22,10.661,9.7571,10.174,10.186,10.164,10.184,312410.99148619
2017-09-23,10.87,10.02,10.4775,10.469,10.469,10.486,323689.7674337
2017-09-24,10.71,10.25,10.542,10.528,10.539,10.545,241479.63409422
2017-09-25,11.149,10.369,10.9935,11.0,10.99,10.997,284922.12972644
2017-09-26,12.189,10.772,11.548,11.541,11.541,11.555,441155.1276321
2017-09-27,13.3,11.41,12.9775,12.992,12.962,12.993,726234.14200921
2017-09-28,13.95,12.65,13.134,13.115,13.116,13.152,704109.28563349
2017-09-29,13.743,12.11,12.6895,12.699,12.681,12.698,523616.97889176
2017-09-30,13.6,12.65,13.271,13.305,13.258,13.284,237344.68982868
2017-10-01,13.304,12.62,12.914,12.901,12.906,12.922,177838.31115042
2017-10-02,12.997,12.331,12.415,12.41,12.412,12.418,170386.40967505
2017-10-03,12.537,11.776,12.032,12.041,12.024,12.04,137780.73459805
2017-10-04,12.396,11.745,11.847,11.865,11.828,11.866,165103.31530588
2017-10-05,12.109,11.507,12.0105,12.02,12.001,12.02,119764.52315055
2017-10-06,12.417,11.838,12.183,12.191,12.176,12.19,94683.93618609
2017-10-07,12.507,12.032,12.4345,12.434,12.434,12.435,141193.75583434
2017-10-08,12.586,12.08,12.1725,12.18,12.166,12.179,132322.35300531
2017-10-09,12.226,10.833,11.445,11.442,11.442,11.448,203858.82575301
2017-10-10,11.69,11.25,11.4705,11.47,11.47,11.471,181581.04592265
2017-10-11,11.539,11.252,11.4405,11.433,11.428,11.453,118661.29788962
2017-10-12,11.99,11.337,11.629,11.665,11.623,11.635,284034.67824962
2017-10-13,12.399,11.303,12.172,12.17,12.168,12.176,390898.20224072
2017-10-14,12.515,11.84,12.265,12.251,12.262,12.268,156705.72299539
2017-10-15,12.5,11.522,12.0635,12.061,12.063,12.064,188254.73663697
2017-10-16,12.21,11.781,11.926,11.9,11.917,11.935,163757.09761835
2017-10-17,12.478,11.527,11.769,11.798,11.757,11.781,262572.54276406
2017-10-18,11.922,10.61,11.4945,11.505,11.487,11.502,281003.1514339
2017-10-19,11.515,11.1,11.294,11.29,11.29,11.298,138439.39096433
2017-10-20,11.498,11.09,11.1925,11.18,11.181,11.204,177564.92955406
2017-10-21,11.266,10.641,10.8455,10.863,10.841,10.85,132542.05208374
2017-10-22,11.199,10.5,10.627,10.623,10.62,10.634,150240.53652505
2017-10-23,10.71,9.632,10.086,10.112,10.06,10.112,566904.40190271
2017-10-24,11.11,9.601,10.429,10.425,10.417,10.441,400245.34709004
2017-10-25,10.599,10.12,10.387,10.402,10.369,10.405,177599.1082494
2017-10-26,10.677,10.262,10.401,10.408,10.394,10.408,98210.95623448
2017-10-27,10.65,9.7131,10.274,10.26,10.264,10.284,417367.96504164
2017-10-28,10.411,9.9,10.3615,10.377,10.353,10.37,147469.19757381
2017-10-29,11.168,10.331,10.8875,10.858,10.858,10.917,274181.68941787
2017-10-30,11.0,10.671,10.8005,10.798,10.798,10.803,94699.61092648
2017-10-31,10.887,10.544,10.5995,10.599,10.599,10.6,156140.42773246
2017-11-01,10.614,10.191,10.261,10.297,10.255,10.267,210465.6156007
2017-11-02,10.277,9.5,9.79805,9.798,9.798,9.7981,348288.0165948
2017-11-03,12.47,9.798,11.639,11.633,11.633,11.645,789386.36461671
2017-11-04,12.6,11.251,11.9415,11.927,11.927,11.956,787357.36197801
2017-11-05,14.24,11.515,13.1055,13.114,13.1,13.111,1887761.7586588
2017-11-07,15.258,12.91,13.8355,13.862,13.813,13.858,1666193.8649167
2017-11-08,14.723,13.137,13.531,13.557,13.53,13.532,660881.27465443
2017-11-09,14.3,13.5,13.915,13.921,13.912,13.918,539318.7492478
2017-11-10,14.526,13.753,14.097,14.084,14.085,14.109,451732.8736102
2017-11-11,15.406,13.492,14.3505,14.392,14.315,14.386,1254244.2158405
2017-11-12,19.475,14.149,19.134,19.102,19.103,19.165,2664707.8883497
2017-11-13,21.4,13.75,14.555,14.538,14.535,14.575,2567883.0511446
2017-11-14,16.377,14.11,15.8465,15.856,15.837,15.856,1025594.2074703
2017-11-15,18.4,15.785,17.41,17.405,17.404,17.416,1304326.3363788
2017-11-16,17.86,16.5,17.168,17.16,17.16,17.176,434767.965925
2017-11-17,17.18,16.1,16.7975,16.787,16.787,16.808,632195.31565355
2017-11-18,17.866,16.481,17.0915,17.091,17.091,17.092,736764.55475583
2017-11-19,18.342,16.671,17.6135,17.634,17.61,17.617,569566.10058478
2017-11-20,18.2,17.455,17.9905,17.964,17.974,18.007,359682.36178989
2017-11-21,18.89,17.906,18.507,18.505,18.505,18.509,594557.89608008
2017-11-22,18.7,16.983,17.633,17.615,17.619,17.647,647005.25989462
2017-11-23,18.178,17.56,17.972,17.986,17.961,17.983,264855.03600399
2017-11-24,18.85,17.608,17.92,17.929,17.916,17.924,611774.18322945
2017-11-25,21.388,17.594,20.883,20.93,20.88,20.886,1436884.6342231
2017-11-27,22.0,20.711,21.81,21.801,21.801,21.819,569185.98748408
2017-11-28,25.84,20.823,24.6385,24.608,24.608,24.669,2264311.0117437
2017-11-29,33.0,24.507,31.3995,31.398,31.399,31.4,3415367.8562732
2017-11-30,31.714,20.6,24.3185,24.33,24.307,24.33,2727871.1394505
2017-12-01,27.0,21.23,26.014,26.078,25.961,26.067,1732128.8290866
2017-12-02,30.5,24.085,29.791,29.765,29.763,29.819,1310861.7588912
2017-12-03,30.758,27.7,28.88,28.87,28.87,28.89,799355.65025783
2017-12-04,31.0,27.187,28.9055,28.901,28.901,28.91,707153.24976548
2017-12-05,29.752,27.31,29.2415,29.239,29.241,29.242,409151.69133851
2017-12-06,29.49,27.75,27.9385,27.921,27.9,27.977,526235.45208556
2017-12-07,28.146,23.703,24.8475,24.846,24.847,24.848,856810.80827089
2017-12-08,27.4,23.133,23.265,23.3,23.241,23.289,778186.20321216
2017-12-09,27.846,22.077,27.735,27.713,27.713,27.757,1254764.4490032
2017-12-10,31.277,24.686,27.6495,27.685,27.62,27.679,1630291.7143097
2017-12-11,27.777,23.134,25.3325,25.42,25.248,25.417,897413.74562249
2017-12-12,28.54,25.306,27.1665,27.16,27.16,27.173,926781.51797801
2017-12-14,34.49,26.184,29.167,29.075,29.146,29.188,2063280.2922334
2017-12-15,34.18,28.7,31.3505,31.325,31.334,31.367,1614185.5776375
2017-12-16,32.55,26.445,31.5245,31.51,31.51,31.539,1408371.2557003
2017-12-17,37.78,30.211,33.731,33.766,33.7,33.762,2033086.7595484
2017-12-18,35.9,33.251,33.946,33.987,33.943,33.949,750874.80794759
2017-12-19,40.7,31.047,38.0545,38.001,38.003,38.106,2091219.4681716
2017-12-20,42.94,35.968,37.454,37.418,37.41,37.498,2218043.6122197
2017-12-21,41.5,34.134,38.9615,38.999,38.924,38.999,1914809.5605504
2017-12-22,43.0,35.458,37.181,37.181,37.18,37.182,1352238.6208169
2017-12-23,37.659,15.2,27.1345,27.103,27.102,27.167,3545683.2890105
2017-12-24,31.26,26.58,28.3705,28.35,28.35,28.391,989470.15815
2017-12-25,28.68,23.404,27.4935,27.448,27.449,27.538,1007224.435524
2017-12-26,29.384,26.525,28.513,28.565,28.461,28.565,515847.50143371
2017-12-27,30.495,28.38,29.86,29.936,29.83,29.89,514239.01605714
2017-12-28,30.757,27.394,28.683,28.698,28.668,28.698,541153.88969435
2017-12-29,28.969,24.877,26.916,26.935,26.9,26.932,568456.92031326
2017-12-30,28.678,25.796,27.2355,27.207,27.23,27.241,559561.46002961
2017-12-31,27.319,22.6,23.723,23.664,23.706,23.74,843070.10985895
2018-01-01,26.55,23.5,25.9485,25.912,25.912,25.985,413517.90729173
2018-01-02,31.75,25.034,29.1945,29.199,29.19,29.199,1302568.5251167
2018-01-03,34.39,29.12,31.838,31.8,31.801,31.875,1301412.4686276
2018-01-04,33.79,29.831,33.0585,33.083,33.033,33.084,771583.53759582
2018-01-05,37.1,30.7,33.4965,33.523,33.494,33.499,1448076.6025599
2018-01-06,35.287,30.333,31.2315,31.294,31.17,31.293,1066032.5941449
2018-01-07,34.49,30.705,34.1,34.077,34.077,34.123,718266.34908093
2018-01-08,36.099,33.905,35.3525,35.375,35.33,35.375,788876.07840843
2018-01-09,38.563,28.25,33.589,33.577,33.577,33.601,1611667.2003836
2018-01-10,38.48,31.029,37.4125,37.392,37.387,37.438,1089690.0678681
2018-01-11,38.75,33.51,36.4225,36.457,36.387,36.458,1442130.7442478
2018-01-12,37.7,29.627,32.405,32.4,32.4,32.41,1134890.3544733
2018-01-13,36.894,31.011,35.8255,35.829,35.825,35.826,849339.20828555
2018-01-14,42.5,35.022,42.264,42.226,42.228,42.3,1423613.3053815
2018-01-15,46.98,39.101,42.3725,42.416,42.33,42.415,2327932.5625541
2018-01-16,43.983,39.581,39.9975,40.12,39.875,40.12,900773.34207349
2018-01-17,40.248,22.2,27.73,27.786,27.674,27.786,2716983.4543635
2018-01-18,30.198,22.001,28.9615,29.001,28.922,29.001,1893297.2874275
2018-01-19,32.55,27.426,29.3855,29.427,29.345,29.426,1338591.1322128
2018-01-20,34.0,28.152,31.64,31.614,31.615,31.665,958138.45673827
2018-01-21,35.5,31.463,35.0635,35.063,35.063,35.064,711869.48739915
2018-01-22,36.0,28.685,30.2845,30.285,30.284,30.285,873934.68617952
2018-01-23,32.695,26.443,28.951,28.969,28.933,28.969,853051.63948931
2018-01-24,30.481,25.964,28.1825,28.2,28.165,28.2,731711.22033092
2018-01-25,30.299,28.562,28.9705,28.87,28.943,28.998,305442.85744237
2018-01-26,29.604,26.464,28.6585,28.662,28.655,28.662,473592.92758141
2018-01-27,30.25,28.012,29.387,29.361,29.362,29.412,314725.42541826
2018-01-28,33.97,29.348,32.6175,32.562,32.592,32.643,578561.55428445
2018-01-29,33.247,30.269,31.207,31.157,31.165,31.249,399609.29075121
2018-01-30,31.301,26.602,27.127,27.112,27.114,27.14,770377.6979049
2018-01-31,28.699,25.976,28.515,28.53,28.5,28.53,521928.52918798
2018-02-01,28.89,23.81,25.137,25.175,25.136,25.138,606302.78814538
2018-02-02,25.175,18.601,23.1965,23.211,23.182,23.211,1061651.7429554
2018-02-03,25.037,20.676,24.127,24.096,24.104,24.15,500792.57119113
2018-02-04,24.886,19.438,21.0555,21.076,21.041,21.07,540046.56215652
2018-02-05,21.27,15.6,16.3335,16.365,16.302,16.365,861245.49757139
2018-02-06,19.354,14.0,19.1565,19.13,19.137,19.176,1307364.929134
2018-02-07,20.388,17.244,18.218,18.188,18.198,18.238,604956.58554053
2018-02-08,21.988,18.039,21.602,21.57,21.574,21.63,544091.29614571
2018-02-09,26.25,20.793,25.7935,25.819,25.769,25.818,941251.98906967
2018-02-10,26.25,22.429,24.0725,24.086,24.055,24.09,753032.95135526
2018-02-11,25.8,21.003,23.9005,23.901,23.9,23.901,1074254.3439265
2018-02-12,29.99,23.613,29.6525,29.678,29.627,29.678,1568657.2904624
2018-02-13,34.156,27.777,33.34,33.35,33.33,33.35,2578991.4788592
2018-02-14,35.9,32.6,34.7195,34.871,34.701,34.738,2052980.0040556
2018-02-15,35.274,31.97,33.9595,33.955,33.959,33.96,1087472.7894019
2018-02-16,34.94,32.133,34.7465,34.76,34.733,34.76,670487.51295479
2018-02-17,34.999,33.771,34.711,34.701,34.7,34.722,497976.07428696
2018-02-18,34.723,30.611,34.0615,34.084,34.039,34.084,892803.349129
2018-02-19,39.8,33.0,38.464,38.557,38.457,38.471,2016228.5737869
2018-02-20,42.849,35.822,36.1955,36.2,36.114,36.277,2114658.3237816
2018-02-21,38.44,32.877,34.7725,34.8,34.745,34.8,1875803.3877497
2018-02-22,35.888,29.956,31.473,31.444,31.449,31.497,1831203.9222031
2018-02-23,36.65,30.18,36.362,36.342,36.342,36.382,1736625.8636464
2018-02-24,38.9,34.5,36.7505,36.738,36.741,36.76,1834427.5364477
2018-02-25,36.967,33.298,35.0055,35.0,35.0,35.011,897593.316986
2018-02-26,36.371,33.39,35.184,35.217,35.151,35.217,813609.36290796
2018-02-27,37.199,34.65,35.7315,35.748,35.703,35.76,814098.91108028
2018-02-28,36.272,32.714,33.133,33.131,33.109,33.157,805778.404902
2018-03-01,34.798,31.412,33.5105,33.511,33.51,33.511,804289.94332687
2018-03-02,33.908,30.0,30.462,30.48,30.443,30.481,1167844.6171108
2018-03-03,31.846,28.314,28.849,28.85,28.848,28.85,1448014.6476751
2018-03-04,31.096,28.38,29.6605,29.674,29.65,29.671,1166448.4960611
2018-03-05,30.209,26.312,26.717,26.738,26.695,26.739,1581313.1158116
2018-03-06,27.264,24.537,24.688,24.678,24.674,24.702,1022648.9617856
2018-03-07,25.25,20.256,21.9055,21.904,21.905,21.906,1845277.7215972
2018-03-08,24.88,20.828,22.5035,22.443,22.5,22.507,2166412.1938295
2018-03-09,22.856,20.01,22.128,22.138,22.118,22.138,2392822.886049
2018-03-10,22.749,20.391,20.699,20.687,20.687,20.711,913515.64498132
2018-03-11,21.778,19.6,21.2865,21.3,21.273,21.3,953134.17463502
2018-03-12,21.724,19.801,20.246,20.275,20.223,20.269,461927.36248846
2018-03-13,20.819,19.44,19.8275,19.84,19.815,19.84,523955.89856388
2018-03-14,20.526,15.885,16.858,16.869,16.847,16.869,985227.83712559
2018-03-15,19.652,15.7,18.334,18.346,18.322,18.346,1782548.2227731
2018-03-16,18.545,17.105,18.117,18.1,18.1,18.134,863914.10517227
2018-03-17,18.269,15.979,16.529,16.526,16.527,16.531,627558.83501854
2018-03-18,17.199,14.34,16.6005,16.591,16.591,16.61,1376473.8234817
2018-03-19,18.897,16.2,18.6455,18.632,18.63,18.661,1269490.2949787
2018-03-20,20.979,17.764,20.168,20.169,20.167,20.169,1636018.7824451
2018-03-21,21.458,19.089,19.2995,19.3,19.299,19.3,926672.5926944
2018-03-22,20.651,18.301,19.567,19.575,19.559,19.575,875884.96322234
2018-03-23,19.789,17.858,18.6655,18.675,18.648,18.683,800950.89682428
2018-03-24,19.333,18.258,18.4515,18.44,18.443,18.46,561025.34817473
2018-03-25,18.564,17.806,18.0795,18.079,18.079,18.08,335761.10853305
2018-03-26,18.109,15.325,16.6135,16.618,16.611,16.616,1047205.1915015
2018-03-27,17.2,15.192,16.2695,16.253,16.258,16.281,951865.16331479
2018-03-28,16.793,15.65,16.238,16.244,16.226,16.25,444929.99941459
2018-03-29,16.232,14.489,14.982,14.962,14.975,14.989,837304.2999064
2018-03-30,15.153,13.761,14.1275,14.127,14.127,14.128,913376.36052071
2018-03-31,14.876,14.039,14.3245,14.324,14.324,14.325,350303.87663566
2018-04-01,14.535,13.046,13.516,13.514,13.514,13.518,528408.06029594
2018-04-02,14.28,13.445,14.0045,13.992,13.999,14.01,294355.81870128
2018-04-03,15.268,13.916,14.9825,14.982,14.982,14.983,530241.94920808
2018-04-04,15.101,13.256,13.485,13.478,13.47,13.5,511932.38493123
2018-04-05,13.76,13.13,13.6855,13.683,13.678,13.693,377404.24480519
2018-04-06,13.849,13.0,13.098,13.098,13.087,13.109,341647.22022017
2018-04-07,13.822,13.01,13.573,13.564,13.563,13.583,214789.83525051
2018-04-08,14.51,13.335,14.2645,14.264,14.264,14.265,305703.7370396
2018-04-09,14.56,13.164,13.4885,13.484,13.484,13.493,331134.36996252
2018-04-10,13.828,13.248,13.622,13.619,13.604,13.64,200982.22323484
2018-04-11,14.146,13.59,14.0975,14.117,14.088,14.107,246747.74762301
2018-04-12,15.989,13.7,15.793,15.78,15.782,15.804,1213799.5018285
2018-04-13,16.773,15.469,15.617,15.612,15.609,15.625,1119937.3378619
2018-04-14,16.5,15.452,16.2195,16.225,16.21,16.229,462523.62148366
2018-04-15,16.961,15.986,16.7625,16.761,16.75,16.775,372226.65203835
2018-04-16,16.984,15.558,15.974,15.971,15.973,15.975,482402.20750175
2018-04-17,16.941,15.947,16.098,16.09,16.079,16.117,520465.61189392
2018-04-18,17.886,16.02,17.592,17.608,17.584,17.6,679593.64418624
2018-04-19,18.378,17.413,18.2505,18.256,18.248,18.253,488873.83902003
2018-04-20,19.947,17.875,19.7245,19.739,19.71,19.739,1147764.3831946
2018-04-21,19.998,17.512,18.482,18.491,18.477,18.487,1147544.9135222
2018-04-22,19.474,18.25,18.981,18.99,18.971,18.991,380436.0824403
2018-04-23,20.9,18.582,20.5995,20.6,20.599,20.6,1197453.5027344
2018-04-24,22.88,20.37,22.481,22.475,22.476,22.486,1217956.6985548
2018-04-25,22.6,17.873,19.0745,19.079,19.07,19.079,2681269.6923948
2018-04-26,21.6,18.109,21.388,21.39,21.377,21.399,1210601.689573
2018-04-27,21.98,20.023,21.163,21.168,21.158,21.168,1370624.8169234
2018-04-28,22.478,20.358,21.7205,21.72,21.72,21.721,909612.03322992
2018-04-29,22.4,20.331,22.0505,22.03,22.03,22.071,809308.64766459
2018-04-30,22.998,21.26,21.2615,21.269,21.251,21.272,1230469.0906238
2018-05-01,21.814,20.382,21.4065,21.404,21.404,21.409,838561.99688072
2018-05-02,21.919,21.0,21.76,21.773,21.748,21.772,364248.16028099
2018-05-03,23.5,21.428,22.9995,23.0,22.999,23.0,1464440.302476
2018-05-04,23.38,21.627,22.481,22.492,22.462,22.5,1136949.3868665
2018-05-05,23.242,22.311,22.791,22.793,22.778,22.804,591683.66960325
2018-05-06,25.5,22.706,25.099,25.128,25.086,25.112,1879408.98081
2018-05-07,25.74,22.308,23.0765,23.1,23.058,23.095,1221873.9603082
2018-05-08,23.776,21.789,22.608,22.605,22.605,22.611,571435.93195532
2018-05-09,22.632,20.151,21.4615,21.461,21.461,21.462,998712.17546132
2018-05-10,21.715,19.918,20.111,20.105,20.104,20.118,857528.3223341
2018-05-11,20.276,16.7,17.86,17.816,17.842,17.878,2104490.5280028
2018-05-12,18.555,16.327,18.1035,18.088,18.088,18.119,856282.83066302
2018-05-13,19.099,17.61,18.8755,18.868,18.864,18.887,552853.94367372
2018-05-14,19.2,17.325,18.4885,18.492,18.472,18.505,681648.97262167
2018-05-15,19.899,18.063,18.1455,18.137,18.135,18.156,717053.01655849
2018-05-16,18.318,16.779,17.4315,17.414,17.416,17.447,694377.07488985
2018-05-17,18.327,16.55,16.922,16.926,16.903,16.941,446403.39684457
2018-05-18,18.192,16.52,17.8695,17.872,17.869,17.87,403057.52693921
2018-05-19,18.1,17.411,17.5605,17.571,17.55,17.571,225676.52063743
2018-05-20,18.327,17.47,18.1535,18.17,18.137,18.17,249017.03195819
2018-05-21,18.264,17.34,17.599,17.607,17.582,17.616,196404.39097679
2018-05-22,17.698,16.234,16.2855,16.298,16.275,16.296,368339.50150327
2018-05-23,16.532,14.424,15.0275,14.993,15.008,15.047,666995.61962795
2018-05-24,15.627,14.227,15.5435,15.55,15.541,15.546,600322.34220167
2018-05-25,15.761,14.717,14.73,14.741,14.72,14.74,331444.19572406
2018-05-26,15.799,14.774,15.2195,15.222,15.214,15.225,260591.50065935
2018-05-27,15.414,14.895,15.0985,15.11,15.085,15.112,194002.68912085
2018-05-28,15.6,14.11,14.2945,14.3,14.294,14.295,430011.06332036
2018-05-29,15.486,14.057,15.1215,15.128,15.121,15.122,408000.3628443
2018-05-30,15.563,14.692,15.074,15.073,15.073,15.075,311489.67262863
2018-05-31,15.631,15.0,15.1995,15.194,15.181,15.218,268363.23814874
2018-06-01,15.526,15.08,15.4755,15.463,15.465,15.486,255257.19197656
2018-06-02,16.15,15.299,15.797,15.788,15.794,15.8,351723.38694782
2018-06-03,16.454,15.789,16.1415,16.133,16.133,16.15,395754.69147678
2018-06-04,16.379,15.062,15.1945,15.183,15.194,15.195,440525.75416447
2018-06-05,15.615,14.73,15.559,15.547,15.554,15.564,285972.18661678
2018-06-06,15.638,14.887,15.2075,15.208,15.207,15.208,213439.21631394
2018-06-07,15.499,15.055,15.1295,15.115,15.118,15.141,210819.34314273
2018-06-08,15.645,15.05,15.4295,15.438,15.421,15.438,264474.33309164
2018-06-09,15.548,15.08,15.1105,15.114,15.101,15.12,144579.38961137
2018-06-10,15.177,12.0,12.3885,12.392,12.384,12.393,1156675.7917775
2018-06-11,12.996,12.19,12.7145,12.7,12.709,12.72,674727.39945365
2018-06-12,16.4,12.729,14.636,14.63,14.631,14.641,4579045.4850155
2018-06-13,14.908,12.89,13.877,13.88,13.876,13.878,2175173.1458398
2018-06-14,14.384,13.125,13.957,13.95,13.952,13.962,1465784.193286
2018-06-15,14.128,13.569,13.7405,13.73,13.736,13.745,567604.84206986
2018-06-16,14.835,13.582,14.5605,14.563,14.56,14.561,857309.97278891
2018-06-17,14.63,14.152,14.2835,14.283,14.283,14.284,294729.13386572
2018-06-18,15.626,13.981,15.029,15.023,15.028,15.03,1257711.6820723
2018-06-19,15.94,14.95,15.445,15.441,15.441,15.449,1550309.7700757
2018-06-20,16.711,14.807,16.4625,16.462,16.462,16.463,1536652.3747971
2018-06-21,17.878,16.41,17.7765,17.779,17.763,17.79,2108927.6035335
2018-06-22,17.779,14.15,14.59,14.588,14.588,14.592,3400583.9236023
2018-06-23,15.099,14.18,14.8505,14.85,14.85,14.851,863504.00537534
2018-06-24,15.345,13.112,14.8445,14.849,14.832,14.857,2076637.4018431
2018-06-25,16.06,14.65,15.7635,15.763,15.763,15.764,1438912.6529342
2018-06-26,15.94,15.241,15.427,15.427,15.42,15.434,900377.09854324
2018-06-27,15.485,14.151,15.3765,15.378,15.375,15.378,1200177.028155
2018-06-28,15.704,14.454,14.6695,14.666,14.654,14.685,629479.55621514
