Date,High,Low,Mid,Last,Bid,Ask,Volume
2016-04-25,8.1919,7.3218,7.5276,7.568,7.4902,7.565,59069.37930655
2016-04-26,7.599,7.1205,7.57285,7.514,7.5517,7.594,37026.73602046
2016-04-27,7.99,7.314,7.8205,7.83,7.811,7.83,26627.81557653
2016-04-28,7.87,7.251,7.327,7.363,7.31,7.344,20545.75275936
2016-04-29,7.72,7.15,7.49815,7.517,7.481,7.5153,16195.37908532
2016-04-30,9.36,7.402,8.7482,8.711,8.6964,8.8,76777.66242015
2016-05-01,8.998,8.3503,8.743,8.65,8.74,8.746,21635.82370387
2016-05-02,10.3,8.633,10.062,10.089,10.036,10.088,82541.07442463
2016-05-03,10.183,9.183,9.42635,9.422,9.422,9.4307,41348.11717767
2016-05-04,9.9991,9.253,9.43715,9.403,9.407,9.4673,22819.40386615
2016-05-05,10.0,9.3,9.7495,9.769,9.729,9.77,18580.52078727
2016-05-06,9.9768,9.1202,9.40375,9.4325,9.375,9.4325,27119.24137013
2016-05-07,9.644,9.2,9.3605,9.35,9.351,9.37,10208.66794011
2016-05-08,9.64,9.0,9.5227,9.5202,9.4981,9.5473,23040.21959605
2016-05-09,9.647,9.252,9.3236,9.3177,9.2922,9.355,22892.80402649
2016-05-10,9.47,9.28,9.3325,9.295,9.295,9.37,5266.15756022
2016-05-11,9.98,9.295,9.89055,9.8953,9.8858,9.8953,31583.38722083
2016-05-12,10.472,9.79,10.03195,10.0,9.9879,10.076,40655.29542993
2016-05-13,11.11,9.9388,10.5685,10.566,10.553,10.584,49522.84584027
2016-05-14,11.034,9.71,10.175,10.113,10.17,10.18,42395.22034052
2016-05-15,10.42,9.9625,9.9809,9.9625,9.9625,9.9993,12367.17736665
2016-05-16,11.47,9.934,11.0945,11.076,11.05,11.139,73513.28347616
2016-05-17,12.6,11.085,12.115,12.128,12.1,12.13,154806.03784944
2016-05-18,14.4,12.082,12.974,12.973,12.95,12.998,117628.21308842
2016-05-19,14.625,12.881,14.5425,14.564,14.521,14.564,119262.934242
2016-05-20,14.89,13.31,13.8215,13.873,13.8,13.843,103486.2625107
2016-05-21,14.0,13.01,13.909,13.818,13.883,13.935,61166.61445999
2016-05-22,14.51,13.624,14.2075,14.18,14.18,14.235,37233.08915192
2016-05-23,14.49,13.324,13.4645,13.48,13.43,13.499,48793.41612324
2016-05-24,13.82,12.0,12.742,12.72,12.719,12.765,125664.48704643
2016-05-25,13.0,11.8,12.535,12.55,12.52,12.55,74378.37010833
2016-05-26,13.067,12.13,12.5025,12.49,12.49,12.515,61875.8230613
2016-05-27,12.535,10.525,11.0135,11.0,11.0,11.027,186857.11786574
2016-05-28,12.499,10.384,11.7205,11.74,11.701,11.74,166348.5400625
2016-05-29,12.89,11.63,12.454,12.384,12.391,12.517,136936.07730935
2016-05-30,12.81,12.3,12.7245,12.748,12.701,12.748,41449.06414251
2016-05-31,14.276,12.6,13.9245,13.865,13.881,13.968,150633.03071605
2016-06-01,14.3,13.46,13.901,13.939,13.863,13.939,92327.40166396
2016-06-02,14.029,13.608,13.8565,13.85,13.85,13.863,44296.05933114
2016-06-03,13.915,13.42,13.7545,13.779,13.73,13.779,56215.10834461
2016-06-04,13.99,13.404,13.7585,13.713,13.713,13.804,44053.64410503
2016-06-05,13.969,13.686,13.8905,13.9,13.881,13.9,15647.79372898
2016-06-06,14.193,13.801,14.0675,14.053,14.053,14.082,31494.84261628
2016-06-07,14.697,13.873,14.5465,14.64,14.5,14.593,59895.49727536
2016-06-08,14.89,14.3,14.506,14.413,14.439,14.573,79817.69923255
2016-06-09,14.7,14.374,14.4385,14.453,14.423,14.454,20245.84245693
2016-06-10,14.51,13.561,14.0425,14.032,14.032,14.053,62909.02184136
2016-06-11,14.242,13.81,14.058,14.035,14.035,14.081,19954.70390339
2016-06-12,15.94,13.978,15.7295,15.711,15.72,15.739,163451.13319131
2016-06-13,17.91,15.701,17.662,17.61,17.615,17.709,277066.87941307
2016-06-14,19.41,16.0,18.625,18.65,18.6,18.65,338003.00556216
2016-06-15,18.83,17.55,18.3235,18.3,18.281,18.366,107806.55887507
2016-06-16,21.099,18.247,20.9395,20.949,20.93,20.949,290739.6341281
2016-06-17,21.69,11.51,14.396,14.4,14.392,14.4,1336306.7117251
2016-06-18,15.8,10.133,11.528,11.53,11.473,11.583,911139.80860588
2016-06-19,13.361,10.459,12.4695,12.43,12.441,12.498,389024.78304228
2016-06-21,12.727,11.2,12.5485,12.51,12.511,12.586,177792.91447869
2016-06-22,15.9,12.512,13.123,13.116,13.065,13.181,538789.3112156
2016-06-23,14.0,12.5,13.7765,13.77,13.77,13.783,162611.29532836
2016-06-24,14.46,13.1,14.2885,14.267,14.267,14.31,161810.14890053
2016-06-25,14.836,13.913,14.4115,14.391,14.39,14.433,79798.78828647
2016-06-26,14.4,13.525,13.7825,13.695,13.718,13.847,63274.35082374
2016-06-27,14.188,13.672,13.8985,13.969,13.863,13.934,39271.05373885
2016-06-28,14.079,11.513,12.0285,12.058,12.0,12.057,255721.0033433
2016-06-29,13.01,11.57,12.9955,13.01,12.981,13.01,127303.59292768
2016-06-30,13.045,12.2,12.507,12.519,12.485,12.529,75099.79821854
2016-07-01,12.58,11.74,12.3585,12.322,12.326,12.391,85885.77866825
2016-07-02,12.387,11.95,12.1,12.12,12.082,12.118,27468.56165648
2016-07-03,12.15,11.56,11.8475,11.809,11.809,11.886,55942.52472324
2016-07-04,11.928,11.351,11.4475,11.445,11.445,11.45,43072.15737873
2016-07-05,11.487,9.353,10.37,10.418,10.35,10.39,315265.61547077
2016-07-06,11.12,10.221,10.6215,10.668,10.583,10.66,99982.64249814
2016-07-07,10.669,9.729,9.959,9.96,9.927,9.991,84276.16614488
2016-07-08,11.649,9.902,11.2655,11.28,11.251,11.28,161678.93730768
2016-07-09,11.436,10.395,10.895,10.92,10.872,10.918,150197.28272049
2016-07-10,11.02,10.736,10.8935,10.855,10.887,10.9,22034.80593428
2016-07-11,11.087,10.201,10.5165,10.5,10.492,10.541,82465.55185428
2016-07-12,10.802,10.399,10.5535,10.525,10.535,10.572,43287.71093408
2016-07-13,10.6,10.425,10.4895,10.512,10.48,10.499,18455.64554717
2016-07-14,11.79,10.43,11.4435,11.495,11.41,11.477,124656.51171933
2016-07-15,12.553,11.369,12.1025,12.12,12.089,12.116,166223.65700039
2016-07-16,12.089,11.72,11.7925,11.79,11.785,11.8,43893.28959104
2016-07-17,11.785,11.021,11.372,11.38,11.36,11.384,165925.64725964
2016-07-18,11.749,11.009,11.1295,11.1,11.1,11.159,73399.98742366
2016-07-19,12.24,11.03,11.7555,11.746,11.734,11.777,198345.31062926
2016-07-20,13.037,11.541,12.545,12.576,12.513,12.577,488716.58716365
2016-07-21,12.75,12.028,12.5415,12.55,12.533,12.55,158760.49086295
2016-07-22,15.146,12.53,14.4935,14.452,14.453,14.534,440262.29813393
2016-07-23,14.85,13.9,14.305,14.3,14.26,14.35,215752.20218365
2016-07-24,14.439,12.168,12.576,12.6,12.552,12.6,466874.0645528
2016-07-25,13.738,12.501,13.582,13.618,13.55,13.614,214355.30869933
2016-07-26,13.86,11.91,12.0305,12.04,12.023,12.038,410141.58990175
2016-07-27,13.4,11.775,13.1145,13.11,13.11,13.119,361221.35176183
2016-07-28,13.11,12.54,12.8945,12.919,12.87,12.919,90938.30571322
2016-07-29,12.944,12.6,12.913,12.9,12.9,12.926,51250.1909019
2016-07-30,12.93,12.53,12.569,12.569,12.541,12.597,51493.83820556
2016-07-31,12.571,11.303,11.9575,11.961,11.923,11.992,125422.62558083
2016-08-01,12.041,11.131,11.2485,11.272,11.211,11.286,86031.64284084
2016-08-08,0.0,0.0,11.268,10.165,11.253,11.283,0.0
2016-08-09,0.0,0.0,12.253,10.165,12.226,12.28,0.0
2016-08-10,12.33,11.0,12.0255,12.05,12.001,12.05,121243.0313344
2016-08-11,12.1,11.569,11.667,11.69,11.645,11.689,115477.78294769
2016-08-12,11.99,11.565,11.6525,11.67,11.635,11.67,75462.97768655
2016-08-13,11.76,11.4,11.4665,11.48,11.453,11.48,41741.51203647
2016-08-14,11.67,11.003,11.1305,11.202,11.101,11.16,54124.38730701
2016-08-15,11.28,10.883,11.075,11.08,11.07,11.08,39691.86626541
2016-08-16,11.17,10.832,11.065,11.07,11.06,11.07,24905.86000994
2016-08-17,11.09,10.65,10.7085,10.715,10.702,10.715,130497.34449788
2016-08-18,10.97,10.67,10.695,10.69,10.69,10.7,44780.64377102
2016-08-19,10.76,10.61,10.6925,10.7,10.685,10.7,41020.96540805
2016-08-20,11.301,10.68,11.245,11.258,11.234,11.256,56258.50909977
2016-08-21,11.298,10.926,11.109,11.124,11.094,11.124,13576.22526684
2016-08-22,11.358,11.004,11.0565,11.02,11.037,11.076,23867.84362482
2016-08-23,11.28,10.896,11.0035,11.022,10.994,11.013,19104.07257537
2016-08-24,11.195,10.961,11.025,11.048,10.991,11.059,10816.92256311
2016-08-25,11.319,10.972,11.285,11.316,11.255,11.315,21864.63609537
2016-08-26,11.42,11.134,11.2415,11.215,11.208,11.275,10470.19609175
2016-08-27,11.259,11.125,11.17,11.195,11.136,11.204,1711.14506138
2016-08-28,11.208,10.922,10.962,10.94,10.94,10.984,11512.94510722
2016-08-29,11.181,10.781,10.9715,10.99,10.933,11.01,18218.53902918
2016-08-30,11.365,10.931,11.3135,11.302,11.3,11.327,11850.66231445
2016-08-31,11.627,11.17,11.542,11.57,11.514,11.57,11388.77304012
2016-09-01,12.598,11.566,12.2205,12.178,12.174,12.267,24854.7320852
2016-09-02,12.38,11.912,12.1145,12.14,12.08,12.149,17181.14631171
2016-09-03,12.427,11.645,11.9795,11.99,11.95,12.009,24267.2834724
2016-09-04,12.073,11.6,11.764,11.725,11.733,11.795,16947.57824714
2016-09-05,11.906,11.65,11.8155,11.877,11.785,11.846,9085.89511096
2016-09-06,11.92,11.452,11.748,11.804,11.719,11.777,24302.17681969
2016-09-07,11.82,11.6,11.6455,11.678,11.613,11.678,8456.10282788
2016-09-08,11.964,11.264,11.4625,11.47,11.459,11.466,21510.09138925
2016-09-09,11.9,11.4,11.7055,11.7,11.7,11.711,57873.34766837
2016-09-10,12.18,11.58,12.1455,12.129,12.12,12.171,25762.62740536
2016-09-11,12.298,11.6,11.741,11.802,11.698,11.784,39803.07990008
2016-09-12,12.05,11.632,11.965,11.98,11.95,11.98,27030.56090387
2016-09-13,12.55,11.864,11.992,12.009,11.975,12.009,153311.68942039
2016-09-14,12.332,11.91,11.9945,11.944,11.95,12.039,39630.35073245
2016-09-15,12.413,11.907,12.022,12.022,12.011,12.033,78374.39114046
2016-09-16,12.822,11.99,12.693,12.68,12.667,12.719,56156.95457027
2016-09-17,12.869,12.511,12.7705,12.73,12.741,12.8,10785.81850824
2016-09-18,13.101,12.26,12.3455,12.346,12.345,12.346,98333.93506141
2016-09-19,13.097,12.3,12.884,12.887,12.861,12.907,38022.49359802
2016-09-20,14.25,12.895,14.161,14.205,14.136,14.186,66743.64324942
2016-09-21,15.4,13.162,13.4035,13.434,13.372,13.435,91171.67355092
2016-09-22,13.842,12.47,13.191,13.16,13.155,13.227,82652.69992444
2016-09-23,13.502,13.099,13.3815,13.368,13.354,13.409,6178.43123393
2016-09-24,13.47,12.712,12.888,12.918,12.855,12.921,23898.40498373
2016-09-25,13.196,12.774,13.0335,13.07,12.996,13.071,11255.8980272
2016-09-26,13.16,12.81,12.923,12.935,12.911,12.935,17350.73851553
2016-09-27,13.267,12.85,13.0685,13.083,13.053,13.084,21609.43743937
2016-09-28,13.487,13.044,13.315,13.302,13.302,13.328,17107.08044316
2016-09-29,13.329,13.071,13.1005,13.101,13.1,13.101,15200.15414803
2016-09-30,13.43,13.05,13.3155,13.3,13.3,13.331,13171.34715707
2016-10-01,13.33,13.048,13.1955,13.231,13.163,13.228,13600.22926108
2016-10-02,13.327,13.002,13.1795,13.2,13.16,13.199,14818.44732103
2016-10-03,13.5,13.16,13.4645,13.449,13.447,13.482,7068.23456889
2016-10-04,13.5,13.22,13.289,13.27,13.27,13.308,19502.21958626
2016-10-05,13.392,13.084,13.1205,13.128,13.09,13.151,17870.93732599
2016-10-06,13.146,12.624,12.8375,12.84,12.835,12.84,18779.25930355
2016-10-07,13.0,12.56,12.755,12.75,12.75,12.76,21439.67141508
2016-10-08,12.758,12.0,12.2725,12.257,12.257,12.288,31599.54484119
2016-10-09,12.56,11.99,12.037,12.012,12.013,12.061,53798.11109465
2016-10-10,12.09,11.6,11.7625,11.73,11.731,11.794,85326.57261169
2016-10-11,12.33,11.731,11.826,11.865,11.787,11.865,35184.19328183
2016-10-12,12.055,11.678,11.776,11.781,11.766,11.786,39310.93871053
2016-10-13,12.12,11.721,12.0545,12.08,12.03,12.079,13907.98970163
2016-10-14,12.108,11.9,11.953,11.93,11.93,11.976,10559.44861843
2016-10-15,12.049,11.83,11.9965,12.01,11.983,12.01,11539.49910806
2016-10-16,12.06,11.92,11.9405,11.92,11.92,11.961,5378.72499322
2016-10-17,12.034,11.811,11.989,12.001,11.978,12.0,26172.10158206
2016-10-18,12.91,11.981,12.5515,12.541,12.541,12.562,67665.81872426
2016-10-19,12.623,11.95,12.012,12.022,11.988,12.036,37691.69727299
2016-10-20,12.316,11.988,12.1125,12.09,12.091,12.134,24689.02987411
2016-10-21,12.2,12.087,12.175,12.189,12.16,12.19,8536.43341343
2016-10-22,12.374,12.082,12.2195,12.172,12.187,12.252,5929.49954108
2016-10-23,12.289,11.991,12.1,12.07,12.071,12.129,9298.50873674
2016-10-24,12.23,11.981,12.0155,12.01,12.01,12.021,13659.45062197
2016-10-25,12.01,11.122,11.475,11.421,11.435,11.515,31957.86346619
2016-10-26,11.724,11.358,11.506,11.512,11.501,11.511,19333.80433491
2016-10-27,11.6,11.231,11.476,11.504,11.443,11.509,24315.17972471
2016-10-28,11.699,10.854,11.055,11.045,11.05,11.06,59610.6432391
2016-10-29,11.26,9.5,10.415,10.381,10.39,10.44,86999.01679723
2016-10-30,11.529,10.314,11.3775,11.348,11.348,11.407,23963.65515835
2016-10-31,11.5,10.97,11.097,11.078,11.049,11.145,36368.37904082
2016-11-01,11.21,10.405,10.8075,10.849,10.788,10.827,40170.49429448
2016-11-02,11.247,10.729,10.856,10.875,10.837,10.875,26560.37322967
2016-11-03,11.182,10.793,10.921,10.95,10.911,10.931,30315.11360162
2016-11-04,11.24,10.85,11.2145,11.224,11.207,11.222,15192.68805844
2016-11-05,11.24,10.992,11.1275,11.168,11.087,11.168,5416.26441072
2016-11-06,11.272,10.916,10.972,10.944,10.944,11.0,3178.43683636
2016-11-08,11.099,10.85,10.918,10.88,10.88,10.956,23844.43229722
2016-11-09,11.211,10.788,10.8895,10.87,10.87,10.909,18242.38345489
2016-11-10,10.87,10.2,10.6725,10.648,10.63,10.715,22817.55804483
2016-11-11,10.693,10.48,10.509,10.49,10.48,10.538,2393.40384082
2016-11-12,10.58,10.261,10.2685,10.27,10.257,10.28,4746.00240134
2016-11-13,10.319,9.68,9.864,9.851,9.842,9.886,19495.3937581
2016-11-14,10.37,9.808,10.105,10.127,10.079,10.131,7959.37181464
2016-11-15,10.193,9.956,9.994,9.9651,9.971,10.017,5014.8654071
2016-11-16,10.41,9.7161,10.213,10.265,10.177,10.249,14990.44583491
2016-11-17,10.5,9.9271,10.055,10.045,10.03,10.08,33959.2742341
2016-11-18,10.27,9.901,9.97,9.9689,9.9501,9.9899,29455.05069835
2016-11-19,10.031,9.455,9.5155,9.526,9.488,9.543,16566.69138833
2016-11-20,9.8609,9.476,9.69295,9.696,9.67,9.7159,22128.16652549
2016-11-21,9.7641,9.494,9.569,9.5709,9.538,9.6,8289.08270692
2016-11-22,9.679,9.508,9.626,9.615,9.602,9.65,2472.23783045
2016-11-23,10.255,9.542,9.861,9.876,9.846,9.876,29462.38643803
2016-11-24,9.919,9.683,9.7971,9.787,9.787,9.8072,8014.57342518
2016-11-25,9.788,8.7,9.16805,9.1954,9.1661,9.17,34912.75700133
2016-11-26,9.69,9.164,9.40095,9.4269,9.38,9.4219,18461.74185146
2016-11-27,9.53,9.22,9.27495,9.3325,9.266,9.2839,3776.33942775
2016-11-28,9.302,8.702,8.9335,8.9001,8.9,8.967,17819.09719278
2016-11-29,9.0172,8.649,8.663,8.658,8.65,8.676,12000.93589223
2016-11-30,8.7439,7.737,8.1013,8.1596,8.0728,8.1298,53931.96784651
2016-12-01,8.758,8.1052,8.535,8.5639,8.5221,8.5479,36948.70368219
2016-12-02,8.609,8.358,8.4389,8.43,8.429,8.4488,27504.73996069
2016-12-03,8.43,7.1,7.72055,7.728,7.6931,7.748,141744.8810671
2016-12-04,8.1,7.5897,7.85885,7.875,7.8427,7.875,62571.15662989
2016-12-05,7.906,7.3421,7.4128,7.4048,7.4,7.4256,9964.92538589
2016-12-06,7.567,6.501,6.76275,6.7864,6.747,6.7785,74496.87251587
2016-12-07,7.8785,5.861,7.80355,7.8494,7.7671,7.84,175229.00865994
2016-12-08,8.7,7.269,8.34065,8.3461,8.3184,8.3629,46914.58442702
2016-12-09,8.8446,8.1651,8.16185,8.1653,8.1539,8.1698,49161.15679189
2016-12-10,8.65,8.02,8.37655,8.4,8.3561,8.397,18128.32292915
2016-12-11,8.5525,7.94,8.1177,8.14,8.0898,8.1456,10729.57860289
2016-12-12,8.248,8.0,8.1895,8.17,8.169,8.21,7459.54733753
2016-12-13,8.626,8.0894,8.4887,8.49,8.4874,8.49,23598.85131838
2016-12-14,8.49,8.3,8.37205,8.4,8.3441,8.4,6201.2844811
2016-12-15,8.489,8.2,8.2095,8.23,8.2,8.219,4445.17449507
2016-12-16,8.2269,7.7064,7.8431,7.8703,7.8161,7.8701,42016.69533003
2016-12-17,7.9574,7.7695,7.86985,7.8914,7.8451,7.8946,16675.4752202
2016-12-18,7.944,7.4733,7.85015,7.8367,7.8301,7.8702,45330.58195568
2016-12-19,7.9379,7.74,7.87315,7.904,7.844,7.9023,6817.18096456
2016-12-20,7.888,7.58,7.609,7.589,7.59,7.628,8623.38898603
2016-12-21,7.75,7.5508,7.657,7.6858,7.637,7.677,16314.07974946
2016-12-22,7.962,7.6391,7.869,7.8619,7.86,7.878,15247.15200275
2016-12-23,7.8609,7.463,7.5565,7.5613,7.55,7.563,35308.34053063
2016-12-24,7.6789,7.1091,7.1474,7.147,7.147,7.1478,45523.80717941
2016-12-25,7.351,7.11,7.2477,7.2342,7.2344,7.261,17406.52846933
2016-12-26,7.3239,7.167,7.18315,7.1826,7.1826,7.1837,4703.16221206
2016-12-27,7.35,7.05,7.25005,7.259,7.2411,7.259,23193.51789979
2016-12-28,7.33,7.0829,7.17615,7.2,7.1523,7.2,11688.949467
2016-12-29,7.7566,7.1,7.5781,7.6159,7.578,7.5782,53585.88099209
2016-12-30,8.6,7.5611,8.29395,8.2641,8.2661,8.3218,96382.37208969
2016-12-31,8.4986,8.0501,8.17095,8.162,8.162,8.1799,16626.29853545
2017-01-01,8.3515,8.0,8.047,8.002,8.037,8.057,63029.13187905
2017-01-02,8.5868,8.03,8.21445,8.196,8.2,8.2289,49123.00087797
2017-01-03,8.5,8.114,8.3852,8.4292,8.353,8.4174,31925.40537612
2017-01-04,9.9,8.3,9.6649,9.661,9.662,9.6678,189971.51946871
2017-01-05,11.15,9.44,11.095,11.075,11.062,11.128,174919.12409764
2017-01-06,11.7,9.2,10.2535,10.294,10.215,10.292,223404.28974856
2017-01-07,10.401,9.4726,10.093,10.1,10.086,10.1,49431.17923467
2017-01-08,10.19,9.48,9.832,9.8129,9.799,9.865,37809.57232423
2017-01-09,10.475,9.796,10.338,10.29,10.317,10.359,38070.74283538
2017-01-10,10.839,9.5004,10.345,10.343,10.311,10.379,67864.31866905
2017-01-11,10.75,10.2,10.5475,10.522,10.522,10.573,47267.88976891
2017-01-12,10.696,9.41,9.68995,9.7,9.6799,9.7,67612.33876907
2017-01-13,10.039,9.082,9.72235,9.7183,9.7189,9.7258,40696.60451487
2017-01-14,9.8,9.376,9.6915,9.699,9.675,9.708,12732.9407451
2017-01-15,9.8741,9.507,9.659,9.679,9.6141,9.7039,7070.19738962
2017-01-16,9.834,9.614,9.7474,9.728,9.727,9.7678,4844.02365505
2017-01-17,9.779,9.53,9.55245,9.53,9.531,9.5739,5687.29970831
2017-01-18,10.595,9.533,10.238,10.292,10.203,10.273,109540.27353068
2017-01-19,10.49,9.7357,10.244,10.222,10.221,10.267,41017.62467444
2017-01-20,10.514,10.152,10.408,10.42,10.393,10.423,15568.88029125
2017-01-21,10.752,10.297,10.6435,10.64,10.64,10.647,26154.45555989
2017-01-22,11.092,10.561,10.941,10.95,10.932,10.95,46137.4963328
2017-01-23,10.977,10.339,10.6515,10.664,10.626,10.677,51271.1282563
2017-01-24,10.827,10.589,10.7105,10.744,10.704,10.717,14746.3979336
2017-01-25,10.752,10.463,10.5515,10.579,10.51,10.593,43584.21177892
2017-01-26,10.579,10.351,10.4675,10.494,10.441,10.494,9038.5189908
2017-01-27,10.63,10.427,10.54,10.58,10.503,10.577,26108.82092881
2017-01-28,10.58,10.356,10.4785,10.453,10.454,10.503,18667.59726139
2017-01-29,10.54,10.35,10.524,10.54,10.508,10.54,40315.89573967
2017-01-30,10.545,10.376,10.4285,10.456,10.401,10.456,11409.72945575
2017-01-31,10.686,10.376,10.5135,10.5,10.5,10.527,43041.5366288
2017-02-01,10.736,10.377,10.68,10.612,10.653,10.707,88696.78003281
2017-02-02,10.767,10.41,10.6675,10.673,10.652,10.683,39184.32686477
2017-02-03,10.84,10.527,10.7595,10.74,10.74,10.779,48586.99792648
2017-02-04,11.043,10.55,11.0145,11.0,11.0,11.029,41009.22415624
2017-02-05,11.4,10.941,11.3055,11.32,11.28,11.331,50803.04803737
2017-02-06,11.367,11.054,11.124,11.133,11.101,11.147,14328.34079945
2017-02-07,11.326,11.123,11.29,11.28,11.27,11.31,20975.19018287
2017-02-08,11.5,11.253,11.4345,11.438,11.43,11.439,39015.52487874
2017-02-09,11.6,11.0,11.2915,11.3,11.283,11.3,31581.14743402
2017-02-10,11.511,10.409,10.9195,10.923,10.892,10.947,84661.38584575
2017-02-11,11.39,10.75,11.296,11.29,11.28,11.312,50654.32233021
2017-02-12,11.38,11.125,11.2875,11.37,11.263,11.312,25917.15665452
2017-02-13,11.397,11.221,11.305,11.264,11.277,11.333,9442.86292755
2017-02-14,11.374,11.05,11.3185,11.32,11.317,11.32,23367.26441978
2017-02-15,13.4,11.317,13.077,13.15,13.026,13.128,218690.52483185
2017-02-16,13.15,12.59,12.9375,12.92,12.925,12.95,108535.13791238
2017-02-17,12.993,12.57,12.885,12.921,12.87,12.9,39823.34160509
2017-02-18,12.889,12.6,12.7195,12.761,12.671,12.768,31748.44995556
2017-02-19,12.9,12.7,12.841,12.793,12.803,12.879,24159.26770933
2017-02-20,12.935,12.7,12.8155,12.801,12.801,12.83,18220.94896294
2017-02-21,12.91,12.4,12.4415,12.411,12.411,12.472,30523.81503642
2017-02-22,12.89,12.25,12.7945,12.817,12.771,12.818,57647.28880669
2017-02-23,12.846,12.601,12.6605,12.679,12.645,12.676,15151.27724273
2017-02-24,13.367,12.601,13.238,13.207,13.207,13.269,66306.56206803
2017-02-25,13.311,12.7,13.1315,13.113,13.113,13.15,54372.25082344
2017-02-26,13.8,13.05,13.568,13.554,13.555,13.581,88521.8124738
2017-02-27,14.66,13.3,14.5965,14.569,14.569,14.624,94063.91977104
2017-02-28,15.75,14.301,15.498,15.5,15.452,15.544,148333.31826831
2017-03-01,16.225,15.177,15.81,15.862,15.786,15.834,219831.72591881
2017-03-02,17.489,15.62,17.456,17.435,17.435,17.477,118337.63233635
2017-03-03,19.45,16.299,19.014,19.021,18.99,19.038,307924.48467265
2017-03-04,20.733,18.426,19.4685,19.493,19.398,19.539,348719.1685092
2017-03-05,20.001,18.4,18.5005,18.5,18.5,18.501,112795.18425001
2017-03-06,19.453,18.148,19.344,19.352,19.319,19.369,76734.38991427
2017-03-07,20.23,19.14,19.5415,19.51,19.51,19.573,113375.61189072
2017-03-08,19.666,18.5,18.786,18.8,18.773,18.799,88321.983813
2017-03-09,18.861,16.511,16.5275,16.544,16.511,16.544,225172.88022652
2017-03-10,18.0,16.25,17.661,17.672,17.65,17.672,97315.05997207
2017-03-11,19.7,16.5,19.163,19.175,19.151,19.175,367693.10066338
2017-03-12,21.467,18.83,21.3005,21.3,21.3,21.301,232839.72467994
2017-03-13,30.6,22.977,28.558,28.542,28.52,28.596,744148.16090004
2017-03-14,29.932,27.001,28.608,28.555,28.59,28.626,248152.59106017
2017-03-20,45.69,39.7,44.685,44.73,44.64,44.73,368217.87343347
2017-03-21,43.7,39.472,42.185,42.216,42.151,42.219,161966.82603494
2017-03-22,42.948,38.51,41.1295,41.24,41.019,41.24,136913.81018743
2017-03-23,44.749,40.216,43.811,43.982,43.64,43.982,145596.37719922
2017-03-24,51.679,42.501,51.3795,51.21,51.212,51.547,385941.63308765
2017-03-25,58.989,47.455,50.1295,50.001,50.01,50.249,401128.01579617
2017-03-26,51.8,46.55,50.5585,50.695,50.422,50.695,147464.54229338
2017-03-27,52.01,47.666,49.0945,48.93,48.928,49.261,109117.95302335
2017-03-28,50.599,47.95,50.22,50.2,50.201,50.239,133332.61640173
2017-03-29,54.3,49.397,52.784,52.84,52.728,52.84,196980.56359149
2017-03-30,53.283,50.751,51.684,51.636,51.571,51.797,104198.97183623
2017-03-31,51.963,46.82,49.106,49.048,49.102,49.11,217187.21199707
2017-04-01,51.87,48.7,50.5415,50.568,50.5,50.583,121157.57802699
2017-04-02,51.594,47.7,48.813,48.75,48.75,48.876,223975.70253034
2017-04-03,48.899,42.77,42.9725,43.0,42.945,43.0,315539.52376313
2017-04-04,45.688,41.05,43.5665,43.454,43.52,43.613,234985.64007293
2017-04-05,47.529,43.47,45.5315,45.45,45.45,45.613,162869.95906779
2017-04-06,46.025,41.25,43.0675,43.0,43.0,43.135,188277.60015116
2017-04-07,44.527,41.779,42.455,42.493,42.417,42.493,78592.56503569
2017-04-08,45.76,42.25,44.7095,44.665,44.665,44.754,104740.65631799
2017-04-09,44.864,43.18,44.0495,44.082,43.937,44.162,52168.04205764
2017-04-10,44.761,43.011,44.185,44.159,44.105,44.265,62079.96751736
2017-04-11,44.8,43.804,44.117,44.185,44.05,44.184,31552.74243283
2017-04-12,48.467,43.84,47.0075,47.0,47.0,47.015,151045.78318179
2017-04-13,51.505,46.571,49.985,50.06,49.91,50.06,150611.41257845
2017-04-14,50.827,47.341,48.7645,48.783,48.75,48.779,112240.46109609
2017-04-15,50.477,47.95,49.8525,49.95,49.749,49.956,96381.9591001
2017-04-16,50.25,48.865,49.252,49.39,49.204,49.3,18880.63524601
2017-04-17,50.27,48.88,49.3625,49.4,49.325,49.4,49280.38913508
2017-04-18,53.0,49.069,52.6165,52.594,52.594,52.639,183910.76936589
2017-04-19,53.0,51.74,51.971,51.945,51.952,51.99,61908.9072386
2017-04-20,52.38,45.0,51.976,52.095,51.857,52.095,167148.82549582
2017-04-21,52.45,51.256,51.637,51.725,51.549,51.725,46243.1465253
2017-04-22,52.297,51.03,52.2165,52.147,52.147,52.286,30388.68647886
2017-04-23,52.82,51.75,52.6795,52.565,52.541,52.818,44647.52462528
2017-04-24,54.477,52.57,53.7715,53.75,53.75,53.793,73467.19341619
2017-04-25,54.21,53.253,53.914,53.9,53.9,53.928,27114.43754064
2017-04-26,58.38,53.664,57.433,57.45,57.43,57.436,150892.81210524
2017-04-27,67.806,56.919,66.803,66.889,66.717,66.889,147230.82455458
2017-04-28,75.2,66.0,73.8035,73.69,73.69,73.917,258662.2353271
2017-04-29,77.599,71.2,74.2205,74.0,74.0,74.441,151978.63903484
2017-04-30,83.0,72.601,82.328,82.161,82.22,82.436,139723.11865206
