Date,High,Low,Close,Volume,Open,H-L,3day MA,10day MA,30day MA,Std_dev,RSI,ATR,Upperband,Middleband,Lowerband,Last 1 Price,Last 2 Price,Last 3 Price,Last 4 Price,Last 5 Price,Target_value,Target_tag
2014-07-15,8.81,8.6344,8.734,12205.97202233,8.39,0.1756000000000011,8.797666666666666,7.945779999999999,8.80268,0.4357445352497357,57.77687519278062,0.586427795939988,9.373883521313662,8.594400000000004,7.814916478686345,8.71,8.988,8.695,7.845,7.801,-0.03938630638882521,0
2014-07-16,8.76,8.302,8.39,24201.76793136,8.64,0.4580000000000002,8.810666666666668,8.08908,8.767513333333333,0.21228942507814258,49.028010445640476,0.5680809679485611,9.083154868302723,8.703400000000004,8.323645131697285,8.734,8.71,8.988,8.695,7.845,0.02979737783075089,1
2014-07-17,8.723,8.3181,8.64,14163.21635478,8.761,0.40490000000000137,8.611333333333334,8.21738,8.71865,0.21424938739704305,54.64331190732236,0.5447694010987669,9.07566095548552,8.692400000000003,8.309139044514486,8.39,8.734,8.71,8.988,8.695,0.014004629629629475,1
2014-07-18,8.9888,8.674,8.761,10138.63228302,8.759,0.31479999999999997,8.588000000000001,8.328,8.684916666666668,0.15052574530626964,57.21004776052296,0.5167737723703715,8.916268639094337,8.647000000000002,8.377731360905667,8.64,8.39,8.734,8.71,8.988,-0.0002282844424151229,0
2014-07-19,8.9888,8.674,8.759,8528.24508062,8.559,0.31479999999999997,8.597,8.438500000000001,8.659283333333333,0.1571041056115593,57.1499092683719,0.48792037631746127,8.937836367752764,8.656800000000002,8.37576363224724,8.761,8.64,8.39,8.734,8.71,-0.022833656810138263,0
2014-07-20,8.828,8.501,8.559,7345.68448524,8.5302,0.32699999999999996,8.72,8.5323,8.612850000000002,0.1550861051158611,51.106165495335745,0.4649317511292525,8.899226458723204,8.621800000000002,8.3443735412768,8.759,8.761,8.64,8.39,8.734,-0.0033648790746580916,0
2014-07-21,8.658,8.45,8.5302,14041.79922934,8.6,0.20800000000000018,8.693,8.6081,8.57448,0.1083223338005975,50.24536692826478,0.428227215253645,8.843612881486873,8.649840000000001,8.456067118513129,8.559,8.759,8.761,8.64,8.39,0.00818269208224883,1
2014-07-22,8.66,8.5302,8.6,3097.976107,8.4448,0.12979999999999947,8.616066666666667,8.67662,8.529486666666667,0.11068210334109145,52.42999203199474,0.3855947559316956,8.839834165569652,8.641840000000002,8.443845834430352,8.5302,8.559,8.759,8.761,8.64,-0.01804651162790685,0
2014-07-23,8.6542,8.443,8.4448,13310.02979929,8.001,0.21119999999999983,8.563066666666666,8.66712,8.48752,0.11579214135686319,47.24134139672657,0.3606812193700248,8.785735279466195,8.578600000000003,8.371464720533812,8.6,8.5302,8.559,8.759,8.761,-0.05255305039787814,0
2014-07-24,8.5,8.0,8.001,80180.44779771,7.577,0.5,8.525,8.6128,8.445123333333333,0.24484488967508994,35.8333307168477,0.3805839023171641,8.864991853805117,8.427000000000003,7.989008146194889,8.4448,8.6,8.5302,8.559,8.759,-0.05299337582802144,0
2014-07-25,8.091,7.533,7.577,42640.38265456,7.627,0.5579999999999989,8.3486,8.541900000000002,8.389686666666666,0.43359176652700226,28.449342253162367,0.4059290591289976,9.006232531550674,8.230600000000003,7.45496746844933,8.001,8.4448,8.6,8.5302,8.559,0.006598917777484469,1
2014-07-26,7.7229,7.5013,7.627,9901.03306023,7.7906,0.22160000000000046,8.0076,8.4262,8.333416666666666,0.46460360308547544,30.353315956630766,0.3795963363962837,8.881068191272194,8.049960000000002,7.218851808727812,7.577,8.001,8.4448,8.6,8.5302,0.021450111446178137,1
2014-07-27,7.8689,7.607,7.7906,8521.58525604,7.58,0.2618999999999998,7.734999999999999,8.3499,8.285263333333333,0.3525350932886051,36.56672919398275,0.3627825740539574,8.518713946437783,7.888080000000002,7.257446053562221,7.627,7.577,8.001,8.4448,8.6,-0.02703257772186999,0
2014-07-28,7.9394,7.4115,7.58,26543.08104981,7.651,0.5278999999999998,7.664866666666666,8.264959999999999,8.239830000000001,0.18201942753454817,32.38290702148024,0.3863707777605349,8.040726250553837,7.7151200000000015,7.389513749446167,7.7906,7.627,7.577,8.001,8.4448,0.009366754617414211,1
2014-07-29,7.7982,7.512,7.651,9585.25028119,7.261,0.2862,7.665866666666666,8.14686,8.187496666666666,0.08718986179599417,35.195114467793296,0.37206066665188703,7.801089966338488,7.645120000000003,7.489150033661518,7.58,7.7906,7.627,7.577,8.001,-0.05097372892432358,0
2014-07-30,7.68,7.261,7.261,13322.00581277,7.5312,0.4189999999999996,7.673866666666666,8.03606,8.14253,0.19579640446138039,27.999077815828073,0.37876628570161736,7.932171256099938,7.581920000000004,7.2316687439000695,7.651,7.58,7.7906,7.627,7.577,0.03721250516457788,1
2014-07-31,7.6787,7.03,7.5312,47769.57585785,7.725,0.6486999999999998,7.497333333333334,7.9062600000000005,8.08557,0.1949677614376398,37.89607198762121,0.4173282448871006,7.911528934395744,7.562760000000004,7.213991065604265,7.261,7.651,7.58,7.7906,7.627,0.02573295092415545,1
2014-08-02,7.787,7.5,7.725,12352.88191021,7.218,0.2869999999999999,7.481066666666667,7.80636,8.051076666666667,0.17720030474015638,44.09654543622359,0.39870992418894335,7.86662554162543,7.549640000000004,7.2326544583745775,7.5312,7.261,7.651,7.58,7.7906,-0.06563106796116501,0
2014-08-05,7.4658,7.218,7.218,4859.49889844,7.17,0.2477999999999998,7.505733333333333,7.718860000000001,8.03202,0.22828400732421913,34.08188732139036,0.4141799350190943,7.88560684684186,7.477240000000004,7.0688731531581475,7.725,7.5312,7.261,7.651,7.58,-0.0066500415627597734,0
2014-08-07,7.2743,6.826,7.17,32345.58880753,7.001,0.4483000000000006,7.4914,7.5961799999999995,8.004953333333333,0.2379002059688136,33.27695215270264,0.4190542300163666,7.806608825925503,7.381040000000003,6.955471174074503,7.218,7.725,7.5312,7.261,7.651,-0.02357043235704318,0
2014-08-08,7.3199,7.0,7.001,17245.5261965,6.947,0.31989999999999963,7.3709999999999996,7.5130799999999995,8.000253333333335,0.2927826975762122,30.43025751257456,0.40488934001402843,7.852785611532522,7.3290400000000036,6.805294388467485,7.17,7.218,7.725,7.5312,7.261,-0.0077131838308813405,0
2014-08-09,7.08,6.9,6.947,13120.89495308,6.9352,0.17999999999999972,7.129666666666668,7.45548,7.9902533333333325,0.3081050145648453,29.522418480424772,0.3727622914405958,7.763355005419998,7.212200000000005,6.661044994580012,7.001,7.17,7.218,7.725,7.5312,-0.0016985749244278153,0
2014-08-10,7.0,6.89,6.9352,7984.15709449,6.039,0.11000000000000032,7.039333333333334,7.387480000000001,7.98492,0.13107550495803347,29.30747592374199,0.3352248212347964,7.288714991416013,7.0542400000000045,6.819765008583996,6.947,7.001,7.17,7.218,7.725,-0.1292248240858231,0
2014-08-11,6.957,5.883,6.039,85369.11265196,5.638,1.0739999999999998,6.9610666666666665,7.30194,7.964966666666667,0.4457044626206962,18.06784119148482,0.44076413248696833,7.615740381035612,6.818440000000004,6.021139618964397,6.9352,6.947,7.001,7.17,7.218,-0.06640172213942702,0
2014-08-12,6.09,5.439,5.638,103980.68101742,4.902,0.6509999999999998,6.6404,7.14784,7.911066666666667,0.6314762925082806,15.144267706921788,0.47079782784597285,7.641659132982268,6.512040000000003,5.382420867017739,6.039,6.9352,6.947,7.001,7.17,-0.13054274565448737,0
2014-08-13,5.748,4.75,4.902,138058.70368837,5.055,0.9980000000000002,6.204066666666667,6.946540000000001,7.8383,0.8756477533803206,11.351560728296993,0.5461124238679768,7.658646320722582,6.092240000000003,4.525833679277424,5.638,6.039,6.9352,6.947,7.001,0.031211750305997467,1
2014-08-14,5.229,4.75,5.055,76370.15820618,5.022,0.4790000000000001,5.5263333333333335,6.710640000000001,7.741666666666666,0.8210291273761255,16.25633596284449,0.5365249347439801,7.182541552256161,5.713840000000003,4.2451384477438445,4.902,5.638,6.039,6.9352,6.947,-0.006528189910979125,0
2014-08-15,5.197,4.95,5.022,26848.77986095,5.0001,0.2469999999999999,5.198333333333333,6.46302,7.648666666666666,0.4876501819952511,16.040981446352866,0.4951642297805544,6.203535164945034,5.331200000000003,4.458864835054971,5.055,4.902,5.638,6.039,6.9352,-0.0043608124253286485,0
2014-08-16,5.106,4.93,5.0001,23747.93468347,4.42,0.17600000000000016,4.993,6.19272,7.526233333333334,0.29325523354238936,15.883883428011671,0.4495693398119038,5.648010909566392,5.123420000000002,4.598829090433612,5.022,5.055,4.902,5.638,6.039,-0.11601767964640705,0
2014-08-17,5.081,4.26,4.42,56598.28999191,3.735,0.8210000000000006,5.0257,5.97093,7.393303333333334,0.2632949144970347,12.295510264183456,0.5026308626959176,5.35081626155598,4.879820000000002,4.408823738444025,5.0001,5.022,5.055,4.902,5.638,-0.15497737556561086,0
2014-08-18,4.4868,3.6025,3.735,192227.003045,4.537,0.8842999999999996,4.814033333333334,5.69593,7.250303333333333,0.5733759517105682,9.45728121593158,0.5571550251679293,5.6721060837506405,4.646420000000002,3.620733916249363,4.42,5.0001,5.022,5.055,4.902,0.21472556894243644,1
2014-08-19,4.76,3.715,4.537,180019.4925176,5.498,1.045,4.385033333333333,5.36933,7.083670000000001,0.5259301873823174,30.567771052092592,0.6268471644296536,5.483632520324701,4.542820000000002,3.6020074796753025,3.735,4.42,5.0001,5.022,5.055,0.2118139739916245,1
2014-08-20,5.669,4.432,5.498,190467.14057646,5.76,1.2369999999999992,4.230666666666667,5.12833,6.955236666666666,0.660274641342525,47.17176080720234,0.7140118552254172,5.81915518548881,4.638020000000003,3.4568848145111954,4.537,3.735,4.42,5.0001,5.022,0.047653692251727824,1
2014-08-21,6.186,5.318,5.76,179574.3364777,5.271,0.8680000000000003,4.59,4.98461,6.850503333333334,0.8300749966117523,50.7817658104798,0.7360101616217862,6.274883295077333,4.790000000000002,3.3051167049226704,5.498,4.537,3.735,4.42,5.0001,-0.08489583333333331,0
2014-08-22,5.8795,5.04,5.271,131343.33948716,4.8,0.8395000000000001,5.265000000000001,4.956709999999999,6.750469999999999,0.8224534637291046,44.40970839939964,0.7507944242472453,6.431449482582644,4.960200000000002,3.4889505174173605,5.76,5.498,4.537,3.735,4.42,-0.08935685828116109,0
2014-08-23,5.394,4.69,4.8,107924.00896171,5.502,0.7039999999999997,5.509666666666667,4.9200099999999996,6.634203333333334,0.5008549690279639,39.09415718362806,0.7441095064976387,6.069156606091884,5.173200000000002,4.277243393908121,5.271,5.76,5.498,4.537,3.735,0.14625,1
2014-08-24,5.75,4.768,5.502,240052.77991612,5.222,0.9820000000000002,5.277,4.90981,6.5089033333333335,0.3607411814584018,49.27455947881744,0.7780938627122618,6.01151344321941,5.366200000000002,4.720886556780593,4.8,5.271,5.76,5.498,4.537,-0.050890585241730166,0
2014-08-25,5.62,5.052,5.222,76600.22254016,5.464,0.5680000000000005,5.191,4.95451,6.407963333333333,0.3566244523304638,45.83666578388051,0.7480804537533673,5.948949214279396,5.311000000000002,4.673050785720608,5.502,4.8,5.271,5.76,5.498,0.04634239754883186,1
2014-08-26,5.7,5.1047,5.464,142396.83053847,5.4477,0.5952999999999999,5.174666666666667,4.97451,6.295363333333333,0.2797359469213835,49.277622073783064,0.7262546746457434,5.752206874452909,5.251800000000001,4.751393125547093,5.222,5.502,4.8,5.271,5.76,-0.0029831625183016474,0
2014-08-27,5.85,5.3211,5.4477,173863.5176105,5.2113,0.5288999999999993,5.396,5.020899999999999,6.1960033333333335,0.2935866107301272,49.04154020899132,0.6980611496963514,5.812323695100755,5.287140000000002,4.761956304899249,5.464,5.222,5.502,4.8,5.271,-0.04339446004735955,0
2014-08-28,5.469,5.054,5.2113,53064.21262332,5.36,0.41500000000000004,5.3779,5.123670000000001,6.110893333333334,0.14087687886947098,45.486019534701036,0.6576238425968726,5.621408222087492,5.3694000000000015,5.117391777912511,5.4477,5.464,5.222,5.502,4.8,0.02853414694989748,1
2014-08-29,5.4423,5.0335,5.36,51423.44049325,5.162,0.4088000000000003,5.3743333333333325,5.271299999999999,6.032036666666667,0.12026842894127929,48.14634341496472,0.6220775793687479,5.556142706127121,5.341000000000002,5.125857293872883,5.2113,5.4477,5.464,5.222,5.502,-0.036940298507462756,0
2014-08-30,5.44,5.121,5.162,30981.85272105,4.88,0.31899999999999995,5.339666666666667,5.3536,5.9564699999999995,0.13694705181201816,44.86648279663129,0.5787807823160696,5.573978333735311,5.3290000000000015,5.084021666264692,5.36,5.2113,5.4477,5.464,5.222,-0.05462998837659822,0
2014-08-31,5.25,4.75,4.88,120567.48761055,4.899,0.5,5.244433333333333,5.32,5.868849999999999,0.21804975349677286,40.4511871306186,0.5675263848423453,5.6022592570363345,5.212200000000001,4.822140742963668,5.162,5.36,5.2113,5.4477,5.464,0.003893442622950846,1
2014-09-01,5.0994,4.777,4.899,47697.92779714,4.83,0.3224,5.134,5.232,5.77885,0.20772724424110364,40.89208743932409,0.5325083298648674,5.474053791121119,5.102460000000001,4.730866208878882,4.88,5.162,5.36,5.2113,5.4477,-0.014084507042253511,0
2014-09-02,4.91,4.6,4.83,126354.90834893,4.895,0.3100000000000005,4.980333333333333,5.1948,5.687116666666666,0.2268880781354608,39.691448953337236,0.5007214255984579,5.432069732795845,5.0262,4.620330267204156,4.899,4.88,5.162,5.36,5.2113,0.013457556935817702,1
2014-09-03,4.925,4.7789,4.895,40836.77461438,5.272,0.14609999999999967,4.869666666666666,5.197799999999999,5.606083333333333,0.13082316308667508,41.511405233103524,0.4500612219415353,5.167223588554146,4.9332,4.699176411445855,4.83,4.899,4.88,5.162,5.36,0.07701736465781424,1
2014-09-04,5.31,4.8582,5.272,84033.03035104,4.98,0.45179999999999954,4.874666666666666,5.1371,5.518209999999999,0.179216907684523,51.13357739908226,0.45030961880703024,5.275792950639545,4.9552000000000005,4.634607049360456,4.895,4.83,4.899,4.88,5.162,-0.055386949924127425,0
2014-09-05,5.364,4.9103,4.98,44174.731154,5.0039,0.45369999999999955,4.999,5.1421,5.436443333333333,0.17423748161633554,44.72261603883068,0.4507939589774544,5.286885482497558,4.975200000000001,4.663514517502444,5.272,4.895,4.83,4.899,4.88,0.0047991967871484666,1
2014-09-06,5.083,4.926,5.0039,19758.04338835,5.17,0.15700000000000003,5.049,5.0937,5.361843333333334,0.169005360861728,45.35349629256166,0.4088233934092466,5.298505980358535,4.996180000000001,4.693854019641466,4.98,5.272,4.895,4.83,4.899,0.033194108595295695,1
2014-09-07,5.29,4.9776,5.17,33700.77123705,5.026,0.31240000000000023,5.0853,5.04932,5.28964,0.1530758374140188,49.8302731077258,0.3950486229222114,5.338010382535766,5.064180000000002,4.790349617464238,5.0039,4.98,5.272,4.895,4.83,-0.027852998065764047,0
2014-09-08,5.21,4.9103,5.026,53505.77773363,5.2,0.29969999999999963,5.0513,5.04519,5.228606666666667,0.12563089588155926,46.14340121207503,0.3814273910761811,5.315115378611665,5.0903800000000015,4.865644621388338,5.17,5.0039,4.98,5.272,4.895,0.034619976124154475,1
2014-09-10,5.1666,4.93,5.2,31056.62662961,5.36,0.23660000000000014,5.066633333333333,5.0117899999999995,5.164573333333334,0.10139823469865292,51.06517962926994,0.36073776377958383,5.257366676466901,5.075980000000002,4.894593323533103,5.026,5.17,5.0039,4.98,5.272,0.030769230769230795,1
2014-09-11,5.52,5.25,5.36,59635.54989938,5.3637,0.2699999999999996,5.132000000000001,5.0155899999999995,5.106733333333334,0.1446561509235042,55.29180297539726,0.3549180832396432,5.410748789462173,5.151980000000002,4.893211210537831,5.2,5.026,5.17,5.0039,4.98,0.000690298507462569,1
2014-09-12,5.47,5.2701,5.3637,21461.96602229,5.454,0.19989999999999952,5.195333333333333,5.0635900000000005,5.084100000000001,0.14204583063224377,55.392038620332954,0.33277264277683694,5.478039306570701,5.223940000000002,4.969840693429302,5.36,5.2,5.026,5.17,5.0039,0.01683539347838247,1
2014-09-13,5.5001,5.3477,5.454,19854.74817222,5.4313,0.1524000000000001,5.3079,5.11006,5.074956666666667,0.16925938083310024,57.97871956236267,0.30700512238014593,5.583520385097384,5.2807400000000015,4.977959614902619,5.3637,5.36,5.2,5.026,5.17,-0.00416208287495407,0
2014-09-14,5.5,5.36,5.4313,11988.50107252,5.2306,0.13999999999999968,5.392566666666667,5.17246,5.093356666666667,0.09939464271279923,57.04325907785026,0.28314724775441075,5.539602542163329,5.3618000000000015,5.183997457836674,5.454,5.3637,5.36,5.2,5.026,-0.03695247914863851,0
2014-09-15,5.4499,5.1501,5.2306,58762.73885992,5.0998,0.2998000000000003,5.416333333333333,5.22609,5.1059,0.08712649998711694,49.15472766921451,0.2855262123609235,5.523776621289347,5.367920000000002,5.212063378710656,5.4313,5.454,5.3637,5.36,5.2,-0.025006691392956793,0
2014-09-16,5.21,5.0606,5.0998,30271.17710514,5.001,0.14939999999999998,5.371966666666666,5.2219500000000005,5.112853333333333,0.14886983240403218,44.629629511420546,0.2690224677379344,5.5821864520430005,5.315880000000002,5.049573547957003,5.2306,5.4313,5.454,5.3637,5.36,-0.01937330875720612,0
2014-09-17,5.2047,5.0,5.001,45179.63783069,4.75,0.20469999999999988,5.2539,5.233929999999999,5.116176666666666,0.19950019548863615,41.3916287321369,0.2598335437753723,5.600216798909251,5.243340000000002,4.886463201090752,5.0998,5.2306,5.4313,5.454,5.3637,-0.050189962007598544,0
2014-09-18,5.13,4.6,4.75,74624.79646226,4.3776,0.5300000000000002,5.110466666666667,5.233639999999999,5.135543333333334,0.2545018821148543,34.2827837234309,0.29842875180746203,5.557806807048073,5.102540000000001,4.647273192951929,5.001,5.0998,5.2306,5.4313,5.454,-0.07839999999999997,0
2014-09-19,4.8,4.201,4.3776,106215.7727918,4.31,0.5990000000000002,4.950266666666667,5.1916400000000005,5.1693766666666665,0.3370767568373734,26.644680546418638,0.3413675015492532,5.494781233538577,4.891800000000002,4.288818766461427,4.75,5.001,5.0998,5.2306,5.4313,-0.015442251461988429,0
2014-09-20,4.7,4.002,4.31,73509.96596726,4.1935,0.6980000000000004,4.709533333333334,5.1268,5.164063333333334,0.3566117945329355,25.48513981620852,0.3923150013279314,5.345606571322848,4.707680000000002,4.0697534286771555,4.3776,4.75,5.001,5.0998,5.2306,-0.027030162412992897,0
2014-09-21,4.41,4.1452,4.1935,48729.62502167,4.3,0.26480000000000015,4.4792,5.0378,5.124463333333334,0.33728138401044216,23.50217378016151,0.37409857256679835,5.129767281753815,4.526420000000002,3.923072718246188,4.31,4.3776,4.75,5.001,5.0998,0.025396446882079312,1
2014-09-22,4.5769,4.193,4.3,27248.64451999,4.78,0.3839000000000006,4.2937,4.92115,5.0722466666666675,0.21377240701268785,29.17006254423286,0.3754987764858272,4.768627707034938,4.386220000000002,4.0038122929650655,4.1935,4.31,4.3776,4.75,5.001,0.1116279069767443,1
2014-09-23,4.9999,4.235,4.78,61671.67273832,4.6698,0.7648999999999999,4.267833333333333,4.814780000000001,5.039879999999999,0.2265730389962547,48.512725973578,0.4311275227021376,4.797526173651112,4.392220000000002,3.986913826348892,4.3,4.1935,4.31,4.3776,4.75,-0.0230543933054393,0
