Date,High,Low,Close,Volume,Open,H-L,3day MA,10day MA,30day MA,Std_dev,RSI,ATR,Upperband,Middleband,Lowerband,Last 1 Price,Last 2 Price,Last 3 Price,Last 4 Price,Last 5 Price,Target_value,Target_tag
2016-10-17,1.2349,1.0652,1.0764,261938.61329663,1.0419,0.16970000000000018,1.0436666666666667,1.09507,1.1866066666666666,0.0622677444589068,43.42499346645434,0.0810390975269523,1.1542079275325403,1.04282,0.9314320724674597,1.137,0.999,0.995,1.0067,1.0199,-0.03205128205128203,0
2016-10-18,1.0796,1.0189,1.0419,95484.37692004,1.0538,0.060699999999999976,1.0708,1.08527,1.178483333333333,0.05907087268696581,39.26847034727165,0.07813351216595911,1.1555291894546127,1.04986,0.9441908105453873,1.0764,1.137,0.999,0.995,1.0067,0.011421441597082273,1
2016-10-19,1.0887,1.0231,1.0538,56593.47982285,1.0441,0.0656000000000001,1.0851,1.07059,1.1688566666666667,0.050675161568560737,41.44340707464641,0.07634301042796497,1.1522704848304481,1.06162,0.9709695151695519,1.0419,1.0764,1.137,0.999,0.995,-0.009204782691212793,0
2016-10-20,1.064,1.0376,1.0441,12202.58958699,1.0309,0.02639999999999998,1.0573666666666666,1.05864,1.16128,0.03953091195507313,40.12566049748665,0.0692082946525414,1.1413550450752528,1.07064,0.9999249549247472,1.0538,1.0419,1.0764,1.137,0.999,-0.012642467196628772,0
2016-10-21,1.07,1.0262,1.0309,32215.23095098,1.055,0.04380000000000006,1.0466,1.04748,1.15458,0.01713875724782057,38.263096199028574,0.06557853827360692,1.0800787410047237,1.04942,1.0187612589952764,1.0441,1.0538,1.0419,1.0764,1.137,0.023377631196042303,1
2016-10-22,1.0736,1.0282,1.055,29565.89403086,1.05,0.04540000000000011,1.0429333333333333,1.04047,1.1480700000000001,0.009830717166093067,43.63687491083513,0.06269588994880594,1.0627257214806314,1.04514,1.0275542785193685,1.0309,1.0441,1.0538,1.0419,1.0764,-0.004739336492890894,0
2016-10-23,1.065,1.0367,1.05,36342.85998684,1.0299,0.028299999999999992,1.0433333333333332,1.04398,1.14134,0.00983071716609313,42.76799587825081,0.05778219138469081,1.0643457214806564,1.04676,1.0291742785193434,1.055,1.0309,1.0441,1.0538,1.0419,-0.01914285714285715,0
2016-10-24,1.0616,1.0246,1.0299,66920.83653391,1.0354,0.037000000000000144,1.0453,1.04831,1.1353766666666665,0.011258641125807024,39.234889708976716,0.05481330690116357,1.0621200695131696,1.04198,1.0218399304868302,1.05,1.055,1.0309,1.0441,1.0538,0.005340324303330479,1
2016-10-25,1.0446,1.01,1.0354,49177.32929651,1.028,0.034599999999999964,1.0449666666666666,1.0517999999999998,1.1278133333333333,0.011518376621716767,40.741860907560635,0.051925691629568775,1.0608446984932034,1.0402399999999998,1.0196353015067963,1.0299,1.05,1.055,1.0309,1.0441,-0.007146996329920874,0
2016-10-26,1.045,1.0162,1.028,73365.82884397,0.9905,0.028799999999999937,1.0384333333333335,1.0554400000000002,1.12182,0.01216133216385895,39.267821735014685,0.04862202139677323,1.061414852332172,1.03966,1.017905147667828,1.0354,1.0299,1.05,1.055,1.0309,-0.03647859922178986,0
2016-10-27,1.0428,0.99001,0.9905,195145.05073997,0.95209,0.052790000000000004,1.0311000000000001,1.04454,1.1159299999999999,0.022028004902843523,32.553297817708184,0.049217446911519906,1.066164893097118,1.02676,0.9873551069028819,1.028,1.0354,1.0299,1.05,1.055,-0.038778394750126254,0
2016-10-28,0.9982,0.95,0.95209,172016.5367717,0.9108,0.04820000000000002,1.0179666666666667,1.0359500000000001,1.1092800000000003,0.03556392020010845,27.194936187357794,0.049072097352731346,1.0707966744910127,1.0071780000000001,0.9435593255089876,0.9905,1.028,1.0354,1.0299,1.05,-0.04336774884727278,0
2016-10-29,0.9745,0.873,0.9108,357805.3783916,0.9273,0.10150000000000003,0.9901966666666668,1.026969,1.0996896666666667,0.0524276579679053,22.680159866776727,0.056561797730912584,1.0771434456938422,0.9833580000000002,0.8895725543061582,0.95209,0.9905,1.028,1.0354,1.0299,0.018115942028985463,1
2016-10-30,0.9534,0.88361,0.9273,159024.7471711,0.905,0.06979000000000002,0.95113,1.012669,1.087243,0.04767505867851289,28.05010608591308,0.05845154091221079,1.0470217376291242,0.9617380000000001,0.876454262370876,0.9108,0.95209,0.9905,1.028,1.0354,-0.024048312304540048,0
2016-10-31,0.93278,0.8959,0.905,76445.61340331,0.89261,0.036880000000000024,0.9300633333333334,1.0009890000000001,1.0758663333333334,0.034979968839317636,25.370999417197215,0.0553698922104664,0.9997120705403938,0.937138,0.8745639294596063,0.9273,0.9108,0.95209,0.9905,1.028,-0.013690607734806643,0
2016-11-01,0.905,0.8706,0.89261,142311.33315756,0.8836,0.034399999999999986,0.9143666666666667,0.988399,1.0667196666666667,0.022984463230617782,23.941680648254025,0.052374193323256914,0.9586758577679313,0.9175600000000002,0.876444142232069,0.905,0.9273,0.9108,0.95209,0.9905,-0.010093994017544013,0
2016-11-02,0.90717,0.88,0.8836,40979.43231448,0.9049,0.027170000000000027,0.9083033333333334,0.97216,1.0566433333333334,0.016851757178395797,22.886848115074056,0.04877359427707736,0.9340073396728787,0.9038620000000002,0.8737166603271216,0.89261,0.905,0.9273,0.9108,0.95209,0.024105930285196905,1
2016-11-03,0.92239,0.8847,0.9049,73274.03173122,0.9621,0.03769,0.8937366666666667,0.9555200000000001,1.04643,0.016446173415102176,30.97488888261939,0.04734736652320916,0.9321018093806495,0.9026820000000001,0.8732621906193507,0.8836,0.89261,0.905,0.9273,0.9108,0.06321140457509107,1
2016-11-04,1.0199,0.89559,0.9621,158295.43617215,1.053,0.12431000000000003,0.8937033333333334,0.9430200000000001,1.03786,0.030676339742538007,47.58403804313849,0.058342028448465,0.9645175047721026,0.9096420000000002,0.8547664952278977,0.9049,0.8836,0.89261,0.905,0.9273,0.09448082319925162,1
2016-11-05,1.0703,0.96,1.053,110093.43760275,0.994,0.11030000000000006,0.9168666666666668,0.9356899999999999,1.0300266666666666,0.07055728041810877,63.35035923774653,0.06576459581297,1.0654587002579048,0.9392420000000001,0.8130252997420955,0.9621,0.9049,0.8836,0.89261,0.905,-0.05603038936372264,0
2016-11-06,1.0548,0.97562,0.994,51214.68928098,0.9301,0.07917999999999992,0.9733333333333333,0.93819,1.0259333333333334,0.06833964442400656,51.941936680647714,0.06768108212540284,1.0817696723921715,0.9595200000000002,0.8372703276078289,1.053,0.9621,0.9049,0.8836,0.89261,-0.06428571428571424,0
2016-11-08,1.0001,0.9148,0.9301,65952.07872934,0.9504,0.08530000000000004,1.0030333333333334,0.93854,1.01992,0.05777211264961373,42.595578746155184,0.07019807039320244,1.0721658968706191,0.9688200000000002,0.8654741031293813,0.994,1.053,0.9621,0.9049,0.8836,0.02182561014944628,1
2016-11-09,0.955,0.92271,0.9504,34929.19643643,0.9153,0.03228999999999993,0.9923666666666667,0.936341,1.0113,0.04793210823654294,46.064141592616394,0.06478263176560209,1.0636635618573984,0.9779200000000001,0.892176438142602,0.9301,0.994,1.053,0.9621,0.9049,-0.036931818181818205,0
2016-11-10,0.94,0.901,0.9153,39978.93861576,0.9211,0.038999999999999924,0.9581666666666667,0.940301,1.00387,0.055729013987326735,41.219411238872325,0.06258511294194465,1.0682510908757326,0.9685600000000001,0.8688689091242677,0.9504,0.9301,0.994,1.053,0.9621,0.006336720201027016,1
2016-11-11,0.9624,0.9011,0.9211,47857.8070065,0.91671,0.06130000000000002,0.9319333333333333,0.939101,0.9958566666666667,0.03188145228811947,42.346621133140935,0.062401525378809705,0.9992112756300773,0.9421800000000001,0.885148724369923,0.9153,0.9504,0.9301,0.994,1.053,-0.004766040603626105,0
2016-11-12,0.9349,0.89883,0.91671,27807.18029599,0.9111,0.036069999999999935,0.9289333333333335,0.940711,0.9898600000000001,0.014442711656736296,41.666252395616695,0.05863987889612259,0.9525579080350055,0.9267220000000002,0.9008860919649948,0.9211,0.9153,0.9504,0.9301,0.994,-0.006119710704584878,0
2016-11-13,0.945,0.904,0.9111,33631.66530997,0.9043,0.040999999999999925,0.9177033333333333,0.943121,0.9864203333333333,0.01577025427821708,40.72556871936822,0.0561198961966765,0.9511326884707522,0.9229220000000001,0.8947113115292481,0.91671,0.9211,0.9153,0.9504,0.9301,-0.007463505652507988,0
2016-11-14,0.923,0.8997,0.9043,13088.62120381,0.89829,0.023299999999999987,0.9163033333333334,0.945871,0.9832336666666667,0.006354134087318173,39.50922517619265,0.05143133959715128,0.9250686206056681,0.9137020000000001,0.9023353793943322,0.9111,0.91671,0.9211,0.9153,0.9504,-0.006646024549375163,0
2016-11-15,0.91108,0.8887,0.89829,7945.1603037,0.92648,0.022379999999999955,0.9107033333333333,0.945811,0.9802103333333334,0.009200654867976329,38.369772221053566,0.04728114822612966,0.9267586317776982,0.9103000000000001,0.893841368222302,0.9043,0.9111,0.91671,0.9211,0.9153,0.03138184773291469,1
2016-11-16,0.9311,0.886,0.92648,27605.93953884,0.90919,0.04510000000000003,0.9045633333333333,0.9394300000000001,0.9768533333333332,0.010931282175463995,46.51011473997945,0.04696955562239685,0.930930472020325,0.9113760000000001,0.8918215279796752,0.89829,0.9043,0.9111,0.91671,0.9211,-0.018662032639668334,0
2016-11-17,0.93549,0.905,0.90919,34660.03499827,0.8901,0.030490000000000017,0.90969,0.926778,0.969836,0.01052364813168968,42.62531244702018,0.04461533339062588,0.9286972740748893,0.909872,0.8910467259251107,0.92648,0.89829,0.9043,0.9111,0.91671,-0.020996711358461984,0
2016-11-18,0.9178,0.8878,0.8901,30755.29345617,0.875,0.029999999999999916,0.91132,0.9182969999999999,0.9642623333333333,0.013640130864460667,38.61865584699485,0.042527428620536455,0.9300722078678583,0.905672,0.8812717921321418,0.90919,0.92648,0.89829,0.9043,0.9111,-0.016964386024042245,0
2016-11-19,0.9,0.875,0.875,28879.00630822,0.8627,0.025000000000000022,0.9085899999999999,0.914297,0.9592023333333334,0.01943838907933492,35.63774933028872,0.04002351024617411,0.9345844474835164,0.8998120000000001,0.8650395525164837,0.8901,0.90919,0.92648,0.89829,0.9043,-0.014057142857142832,0
2016-11-20,0.873,0.8521,0.8627,42613.43070685,0.8608,0.02090000000000003,0.8914300000000001,0.906757,0.9532423333333334,0.025656667359569525,33.28345735611204,0.03757729449672066,0.9385900418336304,0.892694,0.8467979581663696,0.875,0.8901,0.90919,0.92648,0.89829,-0.002202387852092283,0
2016-11-21,0.88,0.852,0.8608,14651.66963082,0.8496,0.028000000000000025,0.8759333333333332,0.901497,0.9471956666666668,0.020285581579032694,32.905692028995745,0.03620910956861772,0.9158459514990059,0.8795580000000001,0.8432700485009942,0.8627,0.875,0.8901,0.90919,0.92648,-0.013011152416356864,0
2016-11-22,0.866,0.8466,0.8496,38366.44125054,0.8302,0.019399999999999973,0.8661666666666666,0.895467,0.9415256666666667,0.015453575638006282,30.602315714244778,0.033807808201672326,0.8952841964975256,0.8676400000000001,0.8399958035024746,0.8608,0.8627,0.875,0.8901,0.90919,-0.02283427495291899,0
2016-11-23,0.86529,0.8302,0.8302,25798.73110241,0.8122,0.035089999999999955,0.8577,0.8887560000000001,0.9346789999999999,0.016844524332838055,26.92905904135623,0.03399097845857627,0.885792401165417,0.8556600000000001,0.8255275988345832,0.8496,0.8608,0.8627,0.875,0.8901,-0.021681522524692864,0
2016-11-24,0.8472,0.81,0.8122,90255.37999331,0.7642,0.0371999999999999,0.8468666666666667,0.880666,0.9273523333333333,0.021569190990845373,23.93074878551046,0.03444941010735108,0.8816841418201053,0.8431000000000001,0.8045158581798948,0.8302,0.8496,0.8608,0.8627,0.875,-0.059098744151686824,0
2016-11-25,0.815,0.72,0.7642,180944.72839987,0.845,0.09499999999999997,0.8306666666666667,0.871456,0.9200956666666668,0.037952338531367875,17.938779917739968,0.04309949437772949,0.8912912070889464,0.8234,0.7555087929110537,0.8122,0.8302,0.8496,0.8608,0.8627,0.10573148390473695,1
2016-11-26,0.86,0.7613,0.845,179943.93848432,0.7823,0.09870000000000001,0.8022,0.858047,0.9110556666666667,0.03456657344891952,44.334026143509185,0.05104242375233957,0.8820745663847908,0.8202399999999999,0.758405433615209,0.7642,0.8122,0.8302,0.8496,0.8608,-0.07420118343195264,0
2016-11-27,0.84,0.776,0.7823,21534.35006549,0.77248,0.06399999999999995,0.8071333333333333,0.8498990000000001,0.9049556666666666,0.03335778769642158,34.614335383711435,0.05360779178771962,0.8664522246945382,0.8067799999999998,0.7471077753054615,0.845,0.7642,0.8122,0.8302,0.8496,-0.012552729132046452,0
2016-11-28,0.79955,0.77238,0.77248,51123.76276011,0.7556,0.027170000000000027,0.7971666666666667,0.83721,0.8980156666666665,0.03321385975763012,33.32695359637529,0.049830964389473965,0.8546507585705377,0.7952359999999998,0.7358212414294619,0.7823,0.845,0.7642,0.8122,0.8302,-0.02185169842584922,0
2016-11-29,0.7814,0.75045,0.7556,34874.70166727,0.7459,0.030950000000000033,0.7999266666666666,0.825448,0.8920286666666667,0.035549842193735665,31.090823505151743,0.047133683762406266,0.8475094909876358,0.783916,0.720322509012364,0.77248,0.7823,0.845,0.7642,0.8122,-0.012837480148226629,0
2016-11-30,0.786,0.72,0.7459,83529.0139024,0.7425,0.06600000000000006,0.7701266666666667,0.813508,0.8868553333333333,0.03887377882325701,29.798282023918542,0.04982887179634824,0.8497955295928488,0.780256,0.7107164704071511,0.7556,0.77248,0.7823,0.845,0.7642,-0.004558251776377475,0
2016-12-01,0.76379,0.734,0.7425,29259.99909526,0.76485,0.029789999999999983,0.7579933333333333,0.8018280000000001,0.8808086666666667,0.017154902506265873,29.31766260710126,0.046966175825441346,0.7904436225210422,0.7597560000000001,0.729068377478958,0.7459,0.7556,0.77248,0.7823,0.845,0.030101010101010073,1
2016-12-02,0.78896,0.73987,0.76485,38079.44059347,0.79987,0.04908999999999997,0.7480000000000001,0.789998,0.875392,0.01258947099760289,36.85007451474894,0.04726957927894972,0.7787867303610296,0.7562660000000001,0.7337452696389706,0.7425,0.7459,0.7556,0.77248,0.7823,0.045786755572988086,1
2016-12-03,0.814,0.731,0.79987,107786.14170643,0.7686,0.08299999999999996,0.7510833333333333,0.7815230000000001,0.8711333333333333,0.023034494350853207,46.836844470604454,0.05237392509624261,0.802949356156627,0.7617440000000001,0.7205386438433732,0.76485,0.7425,0.7459,0.7556,0.77248,-0.03909385275107208,0
2016-12-04,0.80548,0.76079,0.7686,39399.53960313,0.7675,0.04469000000000001,0.7690733333333334,0.77849,0.8683423333333333,0.02290091548387293,40.41628520488113,0.0512762215110651,0.8053104030150846,0.7643440000000001,0.7233775969849157,0.79987,0.76485,0.7425,0.7459,0.7556,-0.0014311735623210903,0
2016-12-05,0.78654,0.75001,0.7675,60152.13032104,0.8313,0.03653000000000006,0.7777733333333333,0.77413,0.863799,0.0204589523192048,40.198208510080576,0.049169618438055805,0.8052620865072718,0.7686640000000002,0.7320659134927286,0.7686,0.79987,0.76485,0.7425,0.7459,0.083127035830619,1
2016-12-06,0.85,0.75001,0.8313,162093.79979722,0.78,0.09999000000000002,0.7786566666666666,0.77446,0.8573123333333332,0.028878627564334076,55.770311291359334,0.05642967294690498,0.8380836594645517,0.7864240000000002,0.7347643405354488,0.7675,0.7686,0.79987,0.76485,0.7425,-0.06171057380007219,0
2016-12-07,0.8394,0.738,0.78,155948.91719001,0.825,0.10140000000000005,0.7891333333333334,0.77309,0.8499223333333334,0.026766706558699362,45.138061328513004,0.06285400538306142,0.8373357403191741,0.7894540000000003,0.7415722596808265,0.8313,0.7675,0.7686,0.79987,0.76485,0.0576923076923076,1
2016-12-08,0.8379,0.76601,0.825,134234.5680965,0.81791,0.07189000000000001,0.7929333333333334,0.77286,0.842789,0.031203156891563475,53.825167165241375,0.0641448617569098,0.8502979039376574,0.7944800000000003,0.7386620960623432,0.78,0.8313,0.7675,0.7686,0.79987,-0.008593939393939308,0
2016-12-09,0.8316,0.80131,0.81791,175255.50396823,0.80989,0.03029000000000004,0.8121,0.7781119999999999,0.8392856666666667,0.02866811504092197,52.35571879150861,0.05930845293449411,0.8556250832145703,0.8043420000000003,0.7530589167854304,0.825,0.78,0.8313,0.7675,0.7686,-0.009805479820518184,0
2016-12-10,0.839,0.8,0.80989,68899.7172161,0.86098,0.038999999999999924,0.8076366666666667,0.784343,0.8348693333333334,0.020009424029680242,50.59786874445261,0.05640724537242352,0.8486139458567057,0.8128200000000003,0.777026054143295,0.81791,0.825,0.78,0.8313,0.7675,0.0630826408524614,1
2016-12-11,0.87,0.8015,0.86098,60788.29743683,0.92668,0.0685,0.8176,0.7907420000000001,0.8313556666666667,0.02916848864784653,60.17948241281893,0.05813478174779158,0.8709341787339616,0.8187560000000003,0.7665778212660389,0.80989,0.81791,0.825,0.78,0.8313,0.07630839276173661,1
2016-12-12,0.962,0.8541,0.92668,131194.87421645,0.9061,0.1079,0.8295933333333333,0.80259,0.8293516666666666,0.048077439303685784,68.90459716651793,0.06524409864096421,0.9340955379736935,0.8480920000000003,0.7620884620263071,0.86098,0.80989,0.81791,0.825,0.78,-0.02220831354944526,0
2016-12-13,0.95959,0.89174,0.9061,54284.53893408,0.98569,0.06785000000000008,0.86585,0.818773,0.8296840000000001,0.051870045016363886,63.96555279687259,0.06561637026368362,0.9570999573220155,0.8643120000000003,0.7715240426779851,0.92668,0.86098,0.80989,0.81791,0.825,0.08783798697715477,1
2016-12-14,1.0056,0.9,0.98569,294677.73436185,0.98999,0.10560000000000003,0.89792,0.829396,0.8295173333333333,0.06654219315591926,72.53179976187674,0.07132831736887169,1.0169022938148147,0.8978680000000004,0.7788337061851862,0.9061,0.92668,0.86098,0.80989,0.81791,0.004362426320648562,1
2016-12-15,0.995,0.95889,0.98999,164963.78029687,1.0827,0.036109999999999975,0.9394899999999998,0.8511050000000001,0.8322303333333334,0.0547050872405824,72.92303253090245,0.06629712917331858,1.0317474350279656,0.9338880000000003,0.8360285649720349,0.98569,0.9061,0.92668,0.86098,0.80989,0.0936474105799048,1
2016-12-16,1.1099,0.9749,1.0827,368145.993569,1.0719,0.13500000000000012,0.9605933333333333,0.873354,0.835287,0.06886230732410734,79.87552141969229,0.07611182500570166,1.1014166402113237,0.9782320000000002,0.8550473597886767,0.98999,0.98569,0.9061,0.92668,0.86098,-0.009975062344139578,0
2016-12-17,1.0921,1.0387,1.0719,145199.19477071,1.0098,0.053400000000000114,1.0194599999999998,0.898494,0.8404943333333333,0.07222600868108285,77.27518215041097,0.07286727857631571,1.1364778121234866,1.0072760000000003,0.8780741878765139,1.0827,0.98999,0.98569,0.9061,0.92668,-0.057934508816120944,0
2016-12-18,1.0719,0.9901,1.0098,204956.00435138,1.045,0.0818000000000001,1.0481966666666667,0.927684,0.845918,0.046058210234440136,63.83268921880081,0.07414338163684206,1.1104074312049086,1.0280160000000003,0.9456245687950919,1.0719,1.0827,0.98999,0.98569,0.9061,0.03485838779956417,1
2016-12-19,1.0599,1.0038,1.045,39465.15557221,1.1944,0.05610000000000004,1.0548,0.9461639999999999,0.849908,0.03961964689393261,67.44407141165416,0.07156575568872177,1.1107517789594468,1.0398780000000003,0.9690042210405538,1.0098,1.0719,1.0827,0.98999,0.98569,0.1429665071770335,1
2016-12-20,1.198,1.059,1.1944,376347.9908361,1.1324,0.139,1.0422333333333331,0.968873,0.8555746666666667,0.06948095422488068,77.95478217282876,0.08319921916176153,1.2050513094306825,1.0807600000000002,0.9564686905693177,1.045,1.0098,1.0719,1.0827,0.98999,-0.05190890823844595,0
2016-12-21,1.198,1.1301,1.1324,197787.79625542,1.1299,0.06789999999999985,1.0830666666666664,1.007324,0.8666313333333334,0.07327912390305978,67.74384804324521,0.081013616424367,1.2217856819030628,1.0907000000000004,0.9596143180969382,1.1944,1.045,1.0098,1.0719,1.0827,-0.0022077004592018445,0
2016-12-22,1.1698,1.1147,1.1299,139454.76680596,1.0938,0.05509999999999993,1.1239333333333332,1.034466,0.8756846666666667,0.07414465590991717,67.34370015562628,0.07731167122088599,1.2349339926262974,1.1023000000000003,0.9696660073737032,1.1324,1.1944,1.045,1.0098,1.0719,-0.031949730064607315,0
2016-12-23,1.1499,1.0701,1.0938,178302.46918651,1.0419,0.07979999999999987,1.1522333333333332,1.0547879999999998,0.885028,0.05498754404408384,61.44747048646101,0.07766714676075939,1.2174647091186268,1.1191000000000002,1.0207352908813736,1.1299,1.1324,1.1944,1.045,1.0098,-0.04744925946242462,0
2016-12-24,1.1054,1.0167,1.0419,166859.09601276,1.11,0.0887,1.1186999999999998,1.0735579999999998,0.8938146666666665,0.05603933440004487,53.82533234592124,0.0792432686520795,1.2187262089058322,1.1184800000000004,1.0182337910941686,1.0938,1.1299,1.1324,1.1944,1.045,0.0653613590555716,1
2016-12-25,1.125,1.0301,1.11,78036.03379808,1.0693,0.09489999999999998,1.0885333333333334,1.0791789999999999,0.9014713333333333,0.03689518938832009,60.97169112220182,0.08147994455892528,1.1676001212119498,1.1016000000000004,1.035599878788051,1.0419,1.0938,1.1299,1.1324,1.1944,-0.036666666666666826,0
2016-12-26,1.123,1.0601,1.0693,37605.92811181,1.0375,0.06289999999999996,1.0818999999999999,1.09118,0.912998,0.03443598408641707,55.225015258637455,0.07882566676479309,1.1505809610313877,1.0889800000000005,1.0273790389686133,1.11,1.0419,1.0938,1.1299,1.1324,-0.029739081642195672,0
2016-12-27,1.085,1.031,1.0375,70312.98330234,1.048,0.05400000000000005,1.0737333333333332,1.08984,0.9204746666666668,0.03166835960386827,50.99985994795093,0.07527914294125124,1.1271500838480635,1.0705000000000005,1.0138499161519374,1.0693,1.11,1.0419,1.0938,1.1299,0.010120481927710798,1
2016-12-28,1.0729,1.035,1.048,61118.086295,1.1221,0.037900000000000045,1.0722666666666667,1.0864,0.9289813333333333,0.0298134701100004,52.353952696010985,0.06993926537821535,1.1146719566488101,1.0613400000000006,1.008008043351191,1.0375,1.0693,1.11,1.0419,1.0938,0.07070610687022906,1
2016-12-29,1.1299,1.0402,1.1221,63701.61889705,1.4277,0.08969999999999989,1.0515999999999999,1.09022,0.9381653333333334,0.03735916219617267,60.92658007622186,0.07276222746704171,1.1442101010024033,1.0773800000000004,1.0105498989975976,1.048,1.0375,1.0693,1.11,1.0419,0.27234649318242565,1
2016-12-30,1.468,1.1114,1.4277,511515.525232,1.544,0.35660000000000003,1.0692000000000002,1.09793,0.950382,0.16359722491533932,78.70409015112588,0.11331048068603576,1.4335716126728033,1.1409200000000004,0.8482683873271974,1.1221,1.048,1.0375,1.0693,1.11,0.08145969041115085,1
2016-12-31,1.63,1.4171,1.544,584421.99792047,1.41,0.21289999999999987,1.1992666666666667,1.12126,0.9731086666666666,0.2341646066338814,82.17603432256186,0.1275375548737449,1.6547463826862765,1.2358600000000002,0.8169736173137239,1.4277,1.1221,1.048,1.0375,1.0693,-0.08678756476683945,0
